"Ajatempel (UTC)";"Kuupäev (Eesti aeg)";"Soome";"Läti";"Venemaa(Leningrad)";"Venemaa(Pihkva)"
"1721836800";"24.07.2024 19:00";"-302,5";"11,5";"-136,1";"0"
"1721837100";"24.07.2024 19:05";"-337,2";"-37,6";"-34,8";"0"
"1721837400";"24.07.2024 19:10";"-349,5";"-31,5";"-26,1";"0"
"1721837700";"24.07.2024 19:15";"-349,6";"-10,8";"-42,5";"0"
"1721838000";"24.07.2024 19:20";"-349,5";"40,3";"-99,3";"0"
"1721838300";"24.07.2024 19:25";"-349,5";"47";"-127,7";"0"
"1721838600";"24.07.2024 19:30";"-349,6";"50,5";"-137";"0"
"1721838900";"24.07.2024 19:35";"-349,5";"40,4";"-141,4";"0"
"1721839200";"24.07.2024 19:40";"-349,6";"41,6";"-149,4";"0"
"1721839500";"24.07.2024 19:45";"-349,6";"39,2";"-153";"0"
"1721839800";"24.07.2024 19:50";"-349,5";"-0,6";"-124,2";"0"
"1721840100";"24.07.2024 19:55";"-349,5";"-15,7";"-106,5";"0"
"1721840400";"24.07.2024 20:00";"-349,5";"-14";"-105,9";"0"
"1721840700";"24.07.2024 20:05";"-349,5";"-45,8";"-74,8";"0"
"1721841000";"24.07.2024 20:10";"-349,5";"-37,9";"-77,6";"0"
"1721841300";"24.07.2024 20:15";"-349,5";"-24,7";"-87,2";"0"
"1721841600";"24.07.2024 20:20";"-349,5";"-12,7";"-99,7";"0"
"1721841900";"24.07.2024 20:25";"-349,5";"-17,1";"-96,1";"0"
"1721842200";"24.07.2024 20:30";"-349,5";"0,5";"-111,3";"0"
"1721842500";"24.07.2024 20:35";"-349,5";"19,9";"-138,7";"0"
"1721842800";"24.07.2024 20:40";"-349,5";"25,4";"-144,4";"0"
"1721843100";"24.07.2024 20:45";"-349,5";"40,5";"-157,2";"0"
"1721843400";"24.07.2024 20:50";"-349,6";"33,1";"-143,8";"0"
"1721843700";"24.07.2024 20:55";"-349,5";"37,9";"-144,2";"0"
"1721844000";"24.07.2024 21:00";"-349,5";"24,6";"-138,7";"0"
"1721844300";"24.07.2024 21:05";"-349,5";"2,6";"-119";"0"
"1721844600";"24.07.2024 21:10";"-349,5";"32,1";"-146,2";"0"
"1721844900";"24.07.2024 21:15";"-349,5";"28,3";"-143,3";"0"
"1721845200";"24.07.2024 21:20";"-349,5";"11,9";"-131,4";"0"
"1721845500";"24.07.2024 21:25";"-349,6";"13,8";"-138,9";"0"
"1721845800";"24.07.2024 21:30";"-349,6";"8,7";"-139,7";"0"
"1721846100";"24.07.2024 21:35";"-349,6";"21,6";"-152,8";"0"
"1721846400";"24.07.2024 21:40";"-349,6";"18,8";"-157,3";"0"
"1721846700";"24.07.2024 21:45";"-349,6";"8,6";"-145,5";"0"
"1721847000";"24.07.2024 21:50";"-349,6";"11,3";"-148,7";"0"
"1721847300";"24.07.2024 21:55";"-349,6";"0,3";"-139,5";"0"
"1721847600";"24.07.2024 22:00";"-349,6";"18,6";"-149,6";"0"
"1721847900";"24.07.2024 22:05";"-349,6";"8,5";"-138,9";"0"
"1721848200";"24.07.2024 22:10";"-349,6";"5,1";"-132,6";"0"
"1721848500";"24.07.2024 22:15";"-349,5";"3,1";"-140";"0"
"1721848800";"24.07.2024 22:20";"-349,5";"-7,8";"-128,4";"0"
"1721849100";"24.07.2024 22:25";"-349,6";"-16,6";"-121,9";"0"
"1721849400";"24.07.2024 22:30";"-349,5";"-27,8";"-113,8";"0"
"1721849700";"24.07.2024 22:35";"-316,1";"-56";"-118,4";"0"
"1721850000";"24.07.2024 22:40";"-302,4";"-78,8";"-102,5";"0"
"1721850300";"24.07.2024 22:45";"-302,5";"-74,6";"-103,9";"0"
"1721850600";"24.07.2024 22:50";"-302,6";"-75,5";"-103,8";"0"
"1721850900";"24.07.2024 22:55";"-302,5";"-85,1";"-85";"0"
"1721851200";"24.07.2024 23:00";"-302,6";"-91,5";"-70,8";"0"
"1721851500";"24.07.2024 23:05";"-338";"-48,8";"-74,1";"0"
"1721851800";"24.07.2024 23:10";"-349,6";"-57,7";"-56,3";"0"
"1721852100";"24.07.2024 23:15";"-349,6";"-51,1";"-57,9";"0"
"1721852400";"24.07.2024 23:20";"-349,7";"-61";"-44,9";"0"
"1721852700";"24.07.2024 23:25";"-349,7";"-72,6";"-19,6";"0"
"1721853000";"24.07.2024 23:30";"-349,6";"-87";"-1,4";"0"
"1721853300";"24.07.2024 23:35";"-349,6";"-57,4";"-23,1";"0"
"1721853600";"24.07.2024 23:40";"-349,7";"-60,3";"-14,9";"0"
"1721853900";"24.07.2024 23:45";"-349,7";"-69";"0";"0"
"1721854200";"24.07.2024 23:50";"-349,8";"-79,3";"6,2";"0"
"1721854500";"24.07.2024 23:55";"-349,7";"-86,3";"18,3";"0"
"1721854800";"25.07.2024 00:00";"-349,5";"-87,5";"21,7";"0"
"1721855100";"25.07.2024 00:05";"-349,7";"-85";"24,5";"0"
"1721855400";"25.07.2024 00:10";"-349,7";"-66,2";"8,6";"0"
"1721855700";"25.07.2024 00:15";"-349,7";"-63,1";"9,3";"0"
"1721856000";"25.07.2024 00:20";"-349,7";"-50,1";"2,8";"0"
"1721856300";"25.07.2024 00:25";"-349,7";"-43,2";"1,3";"0"
"1721856600";"25.07.2024 00:30";"-349,7";"-27,1";"-0,2";"0"
"1721856900";"25.07.2024 00:35";"-349,7";"26,3";"-47,2";"0"
"1721857200";"25.07.2024 00:40";"-349,8";"38,8";"-63,5";"0"
"1721857500";"25.07.2024 00:45";"-349,6";"33,7";"-54,8";"0"
"1721857800";"25.07.2024 00:50";"-349,6";"36,9";"-55,3";"0"
"1721858100";"25.07.2024 00:55";"-349,7";"25,3";"-38";"0"
"1721858400";"25.07.2024 01:00";"-349,7";"25,5";"-44,3";"0"
"1721858700";"25.07.2024 01:05";"-349,7";"-10,7";"-13,6";"0"
"1721859000";"25.07.2024 01:10";"-349,7";"-51,9";"50,4";"0"
"1721859300";"25.07.2024 01:15";"-349,7";"-4,1";"9,3";"0"
"1721859600";"25.07.2024 01:20";"-349,7";"5,6";"3,8";"0"
"1721859900";"25.07.2024 01:25";"-349,6";"2,4";"11,1";"0"
"1721860200";"25.07.2024 01:30";"-349,7";"0,5";"15,2";"0"
"1721860500";"25.07.2024 01:35";"-349,7";"-2,8";"18,1";"0"
"1721860800";"25.07.2024 01:40";"-349,7";"3,8";"13";"0"
"1721861100";"25.07.2024 01:45";"-349,8";"2,9";"11,7";"0"
"1721861400";"25.07.2024 01:50";"-323,5";"-3,9";"3,9";"0"
"1721861700";"25.07.2024 01:55";"-302,3";"-16,5";"-2,1";"0"
"1721862000";"25.07.2024 02:00";"-303,2";"-29,1";"6";"0"
"1721862300";"25.07.2024 02:05";"-339,8";"0,5";"10,6";"0"
"1721862600";"25.07.2024 02:10";"-349,7";"8,2";"10,1";"0"
"1721862900";"25.07.2024 02:15";"-349,8";"14,4";"5,4";"0"
"1721863200";"25.07.2024 02:20";"-349,7";"13,2";"8,9";"0"
"1721863500";"25.07.2024 02:25";"-349,8";"11,5";"15";"0"
"1721863800";"25.07.2024 02:30";"-349,7";"6,4";"15,3";"0"
"1721864100";"25.07.2024 02:35";"-349,8";"8,7";"12,4";"0"
"1721864400";"25.07.2024 02:40";"-349,8";"14,6";"10,1";"0"
"1721864700";"25.07.2024 02:45";"-349,8";"10,4";"15,2";"0"
"1721865000";"25.07.2024 02:50";"-349,7";"10,1";"18";"0"
"1721865300";"25.07.2024 02:55";"-349,7";"13,5";"15,8";"0"
"1721865600";"25.07.2024 03:00";"-349,7";"19,5";"12,6";"0"
"1721865900";"25.07.2024 03:05";"-349,7";"18,5";"9,9";"0"
"1721866200";"25.07.2024 03:10";"-349,7";"18,1";"11,1";"0"
"1721866500";"25.07.2024 03:15";"-349,7";"29,4";"4,4";"0"
"1721866800";"25.07.2024 03:20";"-349,7";"27,1";"7,1";"0"
"1721867100";"25.07.2024 03:25";"-349,8";"28,6";"8,9";"0"
"1721867400";"25.07.2024 03:30";"-349,8";"32,3";"2,8";"0"
"1721867700";"25.07.2024 03:35";"-349,8";"38";"0";"0"
"1721868000";"25.07.2024 03:40";"-349,9";"35,7";"0,7";"0"
"1721868300";"25.07.2024 03:45";"-349,8";"49,9";"-3,3";"0"
"1721868600";"25.07.2024 03:50";"-349,8";"56,6";"-8,1";"0"
"1721868900";"25.07.2024 03:55";"-349,8";"50,8";"-2";"0"
"1721869200";"25.07.2024 04:00";"-349,8";"51,2";"-3";"0"
"1721869500";"25.07.2024 04:05";"-349,7";"48,7";"-2,7";"0"
"1721869800";"25.07.2024 04:10";"-349,8";"54,3";"-10,8";"0"
"1721870100";"25.07.2024 04:15";"-349,8";"55,3";"-9,5";"0"
"1721870400";"25.07.2024 04:20";"-349,8";"55,9";"-13,1";"0"
"1721870700";"25.07.2024 04:25";"-349,8";"54,4";"-7,4";"0"
"1721871000";"25.07.2024 04:30";"-349,8";"44,3";"1,8";"0"
"1721871300";"25.07.2024 04:35";"-349,8";"41,5";"13,8";"0"
"1721871600";"25.07.2024 04:40";"-349,8";"50,6";"14,2";"0"
"1721871900";"25.07.2024 04:45";"-349,8";"51,2";"21";"0"
"1721872200";"25.07.2024 04:50";"-349,7";"58,8";"17,7";"0"
"1721872500";"25.07.2024 04:55";"-349,9";"53,8";"27";"0"
"1721872800";"25.07.2024 05:00";"-349,9";"44";"40,2";"0"
"1721873100";"25.07.2024 05:05";"-349,8";"34,5";"49,9";"0"
"1721873400";"25.07.2024 05:10";"-349,8";"47,2";"26,3";"0"
"1721873700";"25.07.2024 05:15";"-349,7";"49,3";"12,4";"0"
"1721874000";"25.07.2024 05:20";"-349,7";"44,6";"13,4";"0"
"1721874300";"25.07.2024 05:25";"-349,8";"35,1";"26,8";"0"
"1721874600";"25.07.2024 05:30";"-349,8";"41,4";"19,8";"0"
"1721874900";"25.07.2024 05:35";"-349,8";"41,1";"19,6";"0"
"1721875200";"25.07.2024 05:40";"-349,7";"46,1";"14,1";"0"
"1721875500";"25.07.2024 05:45";"-349,7";"56";"3,9";"0"
"1721875800";"25.07.2024 05:50";"-349,8";"64,1";"0";"0"
"1721876100";"25.07.2024 05:55";"-349,7";"62";"0,7";"0"
"1721876400";"25.07.2024 06:00";"-349,7";"37,3";"15";"0"
"1721876700";"25.07.2024 06:05";"-349,7";"-9,5";"56,1";"0"
"1721877000";"25.07.2024 06:10";"-349,7";"-5,8";"44";"0"
"1721877300";"25.07.2024 06:15";"-349,6";"-7,5";"44,2";"0"
"1721877600";"25.07.2024 06:20";"-349,6";"-1,5";"35,3";"0"
"1721877900";"25.07.2024 06:25";"-349,7";"12,7";"12,1";"0"
"1721878200";"25.07.2024 06:30";"-349,8";"14,1";"11,5";"0"
"1721878500";"25.07.2024 06:35";"-349,7";"13,3";"10,2";"0"
"1721878800";"25.07.2024 06:40";"-349,7";"23,3";"0,7";"0"
"1721879100";"25.07.2024 06:45";"-347,7";"31,4";"-1,3";"0"
"1721879400";"25.07.2024 06:50";"-309";"29,7";"-39,1";"0"
"1721879700";"25.07.2024 06:55";"-302,4";"43,7";"-66,7";"0"
"1721880000";"25.07.2024 07:00";"-302,5";"20,2";"-39,6";"0"
"1721880300";"25.07.2024 07:05";"-338,4";"-32,7";"54,1";"0"
"1721880600";"25.07.2024 07:10";"-349,6";"11,2";"32,9";"0"
"1721880900";"25.07.2024 07:15";"-349,6";"36,8";"6,9";"0"
"1721881200";"25.07.2024 07:20";"-349,6";"48,6";"-4,3";"0"
"1721881500";"25.07.2024 07:25";"-349,7";"50,2";"-3,5";"0"
"1721881800";"25.07.2024 07:30";"-349,5";"42,9";"-0,6";"0"
"1721882100";"25.07.2024 07:35";"-349,5";"56,2";"-13,5";"0"
"1721882400";"25.07.2024 07:40";"-349,6";"81,2";"-32";"0"
"1721882700";"25.07.2024 07:45";"-349,6";"143,5";"-95";"0"
"1721883000";"25.07.2024 07:50";"-349,5";"155,4";"-104,5";"0"
"1721883300";"25.07.2024 07:55";"-349,4";"164,1";"-110,5";"0"
"1721883600";"25.07.2024 08:00";"-349,6";"163,1";"-109,8";"0"
"1721883900";"25.07.2024 08:05";"-349,6";"98,6";"-26";"0"
"1721884200";"25.07.2024 08:10";"-349,6";"87,9";"-10";"0"
"1721884500";"25.07.2024 08:15";"-349,6";"81,6";"-4,5";"0"
"1721884800";"25.07.2024 08:20";"-349,6";"69,7";"-2,4";"0"
"1721885100";"25.07.2024 08:25";"-349,6";"75,3";"-9,8";"0"
"1721885400";"25.07.2024 08:30";"-349,5";"95,9";"-15,8";"0"
"1721885700";"25.07.2024 08:35";"-349,5";"117,8";"-27,7";"0"
"1721886000";"25.07.2024 08:40";"-349,5";"140,1";"-54,3";"0"
"1721886300";"25.07.2024 08:45";"-349,5";"199";"-102,5";"0"
"1721886600";"25.07.2024 08:50";"-349,5";"192";"-88,2";"0"
"1721886900";"25.07.2024 08:55";"-349,7";"204,1";"-92,5";"0"
"1721887200";"25.07.2024 09:00";"-349,5";"194,5";"-72,3";"0"
"1721887500";"25.07.2024 09:05";"-349,5";"118,3";"0,8";"0"
"1721887800";"25.07.2024 09:10";"-349,6";"111,6";"6,9";"0"
"1721888100";"25.07.2024 09:15";"-349,6";"112,4";"7,9";"0"
"1721888400";"25.07.2024 09:20";"-349,5";"109,3";"20";"0"
"1721888700";"25.07.2024 09:25";"-349,5";"122,3";"21";"0"
"1721889000";"25.07.2024 09:30";"-349,5";"115";"42,9";"0"
"1721889300";"25.07.2024 09:35";"-322,7";"135,3";"19,7";"0"
"1721889600";"25.07.2024 09:40";"-302,2";"200,7";"-71,2";"0"
"1721889900";"25.07.2024 09:45";"-302,4";"191,1";"-56,5";"0"
"1721890200";"25.07.2024 09:50";"-302,4";"191";"-46,7";"0"
"1721890500";"25.07.2024 09:55";"-302,5";"204,7";"-50,3";"0"
"1721890800";"25.07.2024 10:00";"-302,4";"204,6";"-34,5";"0"
"1721891100";"25.07.2024 10:05";"-337,8";"155,1";"49,4";"0"
"1721891400";"25.07.2024 10:10";"-349,6";"194,4";"33,9";"0"
"1721891700";"25.07.2024 10:15";"-349,6";"204,6";"35,2";"0"
"1721892000";"25.07.2024 10:20";"-349,5";"226,1";"23,8";"0"
"1721892300";"25.07.2024 10:25";"-349,6";"233,8";"10,9";"0"
"1721892600";"25.07.2024 10:30";"-349,5";"288,4";"-34,4";"0"
"1721892900";"25.07.2024 10:35";"-316,3";"303,4";"-81,1";"0"
"1721893200";"25.07.2024 10:40";"-302,3";"286,9";"-70,3";"0"
"1721893500";"25.07.2024 10:45";"-302,4";"280,8";"-63,4";"0"
"1721893800";"25.07.2024 10:50";"-302,5";"282,4";"-63,2";"0"
"1721894100";"25.07.2024 10:55";"-302,4";"284,3";"-63,8";"0"
"1721894400";"25.07.2024 11:00";"-302,5";"286,4";"-54";"0"
"1721894700";"25.07.2024 11:05";"-337,8";"253,9";"25,5";"0"
"1721895000";"25.07.2024 11:10";"-349,5";"260,3";"15,4";"0"
"1721895300";"25.07.2024 11:15";"-349,5";"250,6";"9,4";"0"
"1721895600";"25.07.2024 11:20";"-349,5";"271,1";"-5,2";"0"
"1721895900";"25.07.2024 11:25";"-349,5";"270,6";"-2,9";"0"
"1721896200";"25.07.2024 11:30";"-349,5";"269";"4,5";"0"
"1721896500";"25.07.2024 11:35";"-316";"261,4";"-17,5";"0"
"1721896800";"25.07.2024 11:40";"-302,2";"264,6";"-42,3";"0"
"1721897100";"25.07.2024 11:45";"-302,4";"262,8";"-38,5";"0"
"1721897400";"25.07.2024 11:50";"-302,4";"322,4";"-73";"0"
"1721897700";"25.07.2024 11:55";"-302,4";"354,3";"-116,7";"0"
"1721898000";"25.07.2024 12:00";"-302,5";"330,8";"-115,5";"0"
"1721898300";"25.07.2024 12:05";"-337,6";"259,8";"-17,3";"0"
"1721898600";"25.07.2024 12:10";"-349,6";"247,8";"13,9";"0"
"1721898900";"25.07.2024 12:15";"-349,5";"224,6";"39,8";"0"
"1721899200";"25.07.2024 12:20";"-313,6";"213,8";"24,7";"0"
"1721899500";"25.07.2024 12:25";"-292,8";"206,3";"18,4";"0"
"1721899800";"25.07.2024 12:30";"-293";"221,5";"27,5";"0"
"1721900100";"25.07.2024 12:35";"-293";"285,1";"-18,5";"0"
"1721900400";"25.07.2024 12:40";"-293";"279,3";"-30,8";"0"
"1721900700";"25.07.2024 12:45";"-293";"274,1";"-25,7";"0"
"1721901000";"25.07.2024 12:50";"-293";"278,9";"-38,1";"0"
"1721901300";"25.07.2024 12:55";"-293";"279,9";"-50";"0"
"1721901600";"25.07.2024 13:00";"-292,9";"261,1";"-41,7";"0"
"1721901900";"25.07.2024 13:05";"-331,9";"229,2";"33,6";"0"
"1721902200";"25.07.2024 13:10";"-349,4";"244,8";"43,3";"0"
"1721902500";"25.07.2024 13:15";"-349,3";"264,3";"7,3";"0"
"1721902800";"25.07.2024 13:20";"-349,4";"251,5";"11,5";"0"
"1721903100";"25.07.2024 13:25";"-349,4";"253,4";"28,1";"0"
"1721903400";"25.07.2024 13:30";"-349,4";"250,6";"14,7";"0"
"1721903700";"25.07.2024 13:35";"-349,5";"253,9";"16,1";"0"
"1721904000";"25.07.2024 13:40";"-349,5";"254,2";"29,3";"0"
"1721904300";"25.07.2024 13:45";"-349,5";"281,1";"23,9";"0"
"1721904600";"25.07.2024 13:50";"-349,5";"353,4";"-54,8";"0"
"1721904900";"25.07.2024 13:55";"-349,4";"366,5";"-61,6";"0"
"1721905200";"25.07.2024 14:00";"-349,3";"368,7";"-49";"0"
"1721905500";"25.07.2024 14:05";"-342,3";"270,8";"60,5";"0"
"1721905800";"25.07.2024 14:10";"-341";"248,1";"65";"0"
"1721906100";"25.07.2024 14:15";"-341";"239,1";"53";"0"
"1721906400";"25.07.2024 14:20";"-341,1";"240,3";"49,2";"0"
"1721906700";"25.07.2024 14:25";"-341";"249,1";"36,2";"0"
"1721907000";"25.07.2024 14:30";"-341";"246,8";"39,5";"0"
"1721907300";"25.07.2024 14:35";"-341";"260,8";"19,5";"0"
"1721907600";"25.07.2024 14:40";"-341";"277,8";"25,7";"0"
"1721907900";"25.07.2024 14:45";"-341";"293,5";"21,3";"0"
"1721908200";"25.07.2024 14:50";"-341";"338,3";"-46,9";"0"
"1721908500";"25.07.2024 14:55";"-341";"342,3";"-67,7";"0"
"1721908800";"25.07.2024 15:00";"-340,9";"331,3";"-48,1";"0"
"1721909100";"25.07.2024 15:05";"-341,7";"235,8";"52";"0"
"1721909400";"25.07.2024 15:10";"-341,9";"231,4";"60,6";"0"
"1721909700";"25.07.2024 15:15";"-341,8";"222,8";"64,4";"0"
"1721910000";"25.07.2024 15:20";"-341,8";"199,3";"66,6";"0"
"1721910300";"25.07.2024 15:25";"-341,8";"180,2";"77,6";"0"
"1721910600";"25.07.2024 15:30";"-341,9";"169,7";"71";"0"
"1721910900";"25.07.2024 15:35";"-341,9";"192,8";"56";"0"
"1721911200";"25.07.2024 15:40";"-341,9";"222,9";"6,8";"0"
"1721911500";"25.07.2024 15:45";"-341,9";"222,7";"-22,5";"0"
"1721911800";"25.07.2024 15:50";"-299,3";"201,7";"-59,4";"0"
"1721912100";"25.07.2024 15:55";"-264";"202,5";"-95,8";"0"
"1721912400";"25.07.2024 16:00";"-264,5";"186,4";"-90,8";"0"
"1721912700";"25.07.2024 16:05";"-318,1";"129,1";"15,9";"0"
"1721913000";"25.07.2024 16:10";"-349,6";"111,3";"81,6";"0"
"1721913300";"25.07.2024 16:15";"-349,6";"130,4";"73,6";"0"
"1721913600";"25.07.2024 16:20";"-349,7";"160,3";"37,7";"0"
"1721913900";"25.07.2024 16:25";"-349,5";"160,2";"2,2";"0"
"1721914200";"25.07.2024 16:30";"-342,4";"148,6";"-26,1";"0"
"1721914500";"25.07.2024 16:35";"-281,7";"134,2";"-69,2";"0"
"1721914800";"25.07.2024 16:40";"-273,9";"138,8";"-86,7";"0"
"1721915100";"25.07.2024 16:45";"-274,1";"143,1";"-101,9";"0"
"1721915400";"25.07.2024 16:50";"-274,1";"188,1";"-158,9";"0"
"1721915700";"25.07.2024 16:55";"-274,1";"200,5";"-177,8";"0"
"1721916000";"25.07.2024 17:00";"-274,1";"207,6";"-183,6";"0"
"1721916300";"25.07.2024 17:05";"-324,8";"185,7";"-121,6";"0"
"1721916600";"25.07.2024 17:10";"-349,5";"163,9";"-78,3";"0"
"1721916900";"25.07.2024 17:15";"-349,5";"145,2";"-75,4";"0"
"1721917200";"25.07.2024 17:20";"-349,6";"140,1";"-83,9";"0"
"1721917500";"25.07.2024 17:25";"-349,5";"130,3";"-87,5";"0"
"1721917800";"25.07.2024 17:30";"-349,4";"119,7";"-78,9";"0"
"1721918100";"25.07.2024 17:35";"-349,5";"94,2";"-64,9";"0"
"1721918400";"25.07.2024 17:40";"-349,5";"91,4";"-67,8";"0"
"1721918700";"25.07.2024 17:45";"-349,5";"52,7";"-15,9";"0"
"1721919000";"25.07.2024 17:50";"-349,6";"52";"-21,1";"0"
"1721919300";"25.07.2024 17:55";"-349,6";"53,9";"-33,6";"0"
"1721919600";"25.07.2024 18:00";"-349,5";"50,5";"-28,5";"0"
"1721919900";"25.07.2024 18:05";"-349,7";"77,2";"-68,8";"0"
"1721920200";"25.07.2024 18:10";"-349,6";"66,4";"-75,5";"0"
"1721920500";"25.07.2024 18:15";"-349,6";"57,4";"-78,5";"0"
"1721920800";"25.07.2024 18:20";"-349,6";"53,4";"-91,1";"0"
"1721921100";"25.07.2024 18:25";"-349,6";"28,1";"-67,1";"0"
"1721921400";"25.07.2024 18:30";"-349,5";"9,1";"-49,4";"0"
"1721921700";"25.07.2024 18:35";"-349,4";"14,2";"-59";"0"
"1721922000";"25.07.2024 18:40";"-349,5";"16,2";"-65,2";"0"
"1721922300";"25.07.2024 18:45";"-349,5";"18,6";"-75,5";"0"
"1721922600";"25.07.2024 18:50";"-349,4";"6,3";"-66,9";"0"
"1721922900";"25.07.2024 18:55";"-349,3";"7,2";"-70,7";"0"
"1721923200";"25.07.2024 19:00";"-349,3";"-2,7";"-69,1";"0"
"1721923500";"25.07.2024 19:05";"-349,4";"-59,7";"1,9";"0"
"1721923800";"25.07.2024 19:10";"-349,4";"-58,8";"0,1";"0"
"1721924100";"25.07.2024 19:15";"-349,4";"-72,1";"3,2";"0"
"1721924400";"25.07.2024 19:20";"-349,5";"-70,9";"-1,4";"0"
"1721924700";"25.07.2024 19:25";"-349,5";"-61,6";"-16,7";"0"
"1721925000";"25.07.2024 19:30";"-349,5";"-25,7";"-66,8";"0"
"1721925300";"25.07.2024 19:35";"-349,5";"-15,3";"-89,2";"0"
"1721925600";"25.07.2024 19:40";"-349,4";"-12,6";"-100,9";"0"
"1721925900";"25.07.2024 19:45";"-349,5";"-22,7";"-97,1";"0"
"1721926200";"25.07.2024 19:50";"-349,5";"-22,1";"-101,5";"0"
"1721926500";"25.07.2024 19:55";"-349,5";"-15,9";"-108,6";"0"
"1721926800";"25.07.2024 20:00";"-349,5";"1,2";"-134,9";"0"
"1721927100";"25.07.2024 20:05";"-349,5";"-60,9";"-73,9";"0"
"1721927400";"25.07.2024 20:10";"-349,5";"-102,9";"-17,7";"0"
"1721927700";"25.07.2024 20:15";"-349,5";"-99";"-16,8";"0"
"1721928000";"25.07.2024 20:20";"-349,5";"-104,6";"-13,2";"0"
"1721928300";"25.07.2024 20:25";"-349,5";"-99,7";"-17,9";"0"
"1721928600";"25.07.2024 20:30";"-349,5";"-92,7";"-25,1";"0"
"1721928900";"25.07.2024 20:35";"-349,6";"-71,1";"-51,6";"0"
"1721929200";"25.07.2024 20:40";"-349,6";"-58,3";"-75,3";"0"
"1721929500";"25.07.2024 20:45";"-349,6";"-52,8";"-81,7";"0"
"1721929800";"25.07.2024 20:50";"-349,6";"-47,2";"-92,6";"0"
"1721930100";"25.07.2024 20:55";"-349,6";"-49,7";"-92,1";"0"
"1721930400";"25.07.2024 21:00";"-349,5";"-54,4";"-87,8";"0"
"1721930700";"25.07.2024 21:05";"-349,5";"-104,6";"-40,1";"0"
"1721931000";"25.07.2024 21:10";"-349,6";"-152,1";"13,6";"0"
"1721931300";"25.07.2024 21:15";"-349,5";"-138,5";"6,4";"0"
"1721931600";"25.07.2024 21:20";"-349,6";"-121,6";"-1,5";"0"
"1721931900";"25.07.2024 21:25";"-349,6";"-120,9";"-0,7";"0"
"1721932200";"25.07.2024 21:30";"-349,6";"-119,7";"-4,1";"0"
"1721932500";"25.07.2024 21:35";"-349,5";"-110,5";"-14";"0"
"1721932800";"25.07.2024 21:40";"-349,5";"-107,7";"-23,7";"0"
"1721933100";"25.07.2024 21:45";"-349,4";"-102,7";"-28,3";"0"
"1721933400";"25.07.2024 21:50";"-322,4";"-98,6";"-61,2";"0"
"1721933700";"25.07.2024 21:55";"-302,2";"-95,8";"-88,5";"0"
"1721934000";"25.07.2024 22:00";"-302,6";"-86,3";"-86,8";"0"
"1721934300";"25.07.2024 22:05";"-338,2";"-62,1";"-79,8";"0"
"1721934600";"25.07.2024 22:10";"-349,6";"-79,9";"-55,9";"0"
"1721934900";"25.07.2024 22:15";"-349,6";"-91,5";"-45,3";"0"
"1721935200";"25.07.2024 22:20";"-349,5";"-96,3";"-29";"0"
"1721935500";"25.07.2024 22:25";"-349,5";"-99,1";"-22,3";"0"
"1721935800";"25.07.2024 22:30";"-349,5";"-93,1";"-33,9";"0"
"1721936100";"25.07.2024 22:35";"-349,5";"-76,7";"-50,7";"0"
"1721936400";"25.07.2024 22:40";"-349,6";"-63,3";"-65,3";"0"
"1721936700";"25.07.2024 22:45";"-349,5";"-42,7";"-80,5";"0"
"1721937000";"25.07.2024 22:50";"-349,5";"-50,7";"-64,1";"0"
"1721937300";"25.07.2024 22:55";"-349,6";"-55,6";"-59";"0"
"1721937600";"25.07.2024 23:00";"-349,5";"-29,1";"-71,3";"0"
"1721937900";"25.07.2024 23:05";"-349,6";"31,4";"-122,1";"0"
"1721938200";"25.07.2024 23:10";"-349,6";"13,7";"-98,2";"0"
"1721938500";"25.07.2024 23:15";"-349,6";"10,9";"-92,1";"0"
"1721938800";"25.07.2024 23:20";"-349,6";"-2,9";"-74,3";"0"
"1721939100";"25.07.2024 23:25";"-349,5";"-21,4";"-46,4";"0"
"1721939400";"25.07.2024 23:30";"-349,6";"-22,9";"-42,5";"0"
"1721939700";"25.07.2024 23:35";"-349,5";"-26,6";"-40,1";"0"
"1721940000";"25.07.2024 23:40";"-349,5";"-30,1";"-26,5";"0"
"1721940300";"25.07.2024 23:45";"-349,5";"-55,7";"3";"0"
"1721940600";"25.07.2024 23:50";"-349,5";"-62";"10,5";"0"
"1721940900";"25.07.2024 23:55";"-349,5";"-77,4";"34,1";"0"
"1721941200";"26.07.2024 00:00";"-349,5";"-89,4";"53,6";"0"
"1721941500";"26.07.2024 00:05";"-349,6";"-98,9";"60,3";"0"
"1721941800";"26.07.2024 00:10";"-349,5";"-96,8";"55,8";"0"
"1721942100";"26.07.2024 00:15";"-349,5";"-79,5";"27,3";"0"
"1721942400";"26.07.2024 00:20";"-349,6";"-77,4";"25";"0"
"1721942700";"26.07.2024 00:25";"-349,6";"-77,4";"28,2";"0"
"1721943000";"26.07.2024 00:30";"-349,5";"-61,5";"14,9";"0"
"1721943300";"26.07.2024 00:35";"-349,6";"-44,3";"2";"0"
"1721943600";"26.07.2024 00:40";"-349,5";"-26,9";"-3,1";"0"
"1721943900";"26.07.2024 00:45";"-349,6";"-3,2";"-20,1";"0"
"1721944200";"26.07.2024 00:50";"-349,5";"-7,4";"-12,5";"0"
"1721944500";"26.07.2024 00:55";"-349,6";"-8,3";"0";"0"
"1721944800";"26.07.2024 01:00";"-349,6";"57";"-47";"0"
