"Ajatempel (UTC)";"Kuupäev (Eesti aeg)";"Soome";"Läti";"Venemaa(Leningrad)";"Venemaa(Pihkva)"
"1738470600";"02.02.2025 06:30";"-350,7";"96,3";"-127";"0"
"1738470900";"02.02.2025 06:35";"-350,8";"103,1";"-148";"0"
"1738471200";"02.02.2025 06:40";"-350,8";"105,2";"-160,9";"0"
"1738471500";"02.02.2025 06:45";"-350,7";"114,6";"-173,6";"0"
"1738471800";"02.02.2025 06:50";"-350,8";"124,6";"-180,7";"0"
"1738472100";"02.02.2025 06:55";"-350,8";"133,5";"-187,5";"0"
"1738472400";"02.02.2025 07:00";"-350,9";"140,6";"-207,3";"0"
"1738472700";"02.02.2025 07:05";"-350,8";"108,5";"-174,2";"0"
"1738473000";"02.02.2025 07:10";"-350,8";"117,4";"-188,2";"0"
"1738473300";"02.02.2025 07:15";"-350,8";"106,9";"-184,3";"0"
"1738473600";"02.02.2025 07:20";"-350,8";"111,7";"-194,8";"0"
"1738473900";"02.02.2025 07:25";"-350,7";"106,8";"-196,2";"0"
"1738474200";"02.02.2025 07:30";"-350,8";"111,5";"-203,1";"0"
"1738474500";"02.02.2025 07:35";"-350,7";"95,2";"-189,2";"0"
"1738474800";"02.02.2025 07:40";"-350,8";"78,7";"-179";"0"
"1738475100";"02.02.2025 07:45";"-350,7";"62,3";"-158,4";"0"
"1738475400";"02.02.2025 07:50";"-350,8";"50,5";"-129,3";"0"
"1738475700";"02.02.2025 07:55";"-350,8";"64,4";"-129,6";"0"
"1738476000";"02.02.2025 08:00";"-350,7";"70,3";"-135,2";"0"
"1738476300";"02.02.2025 08:05";"-350,7";"60,1";"-124";"0"
"1738476600";"02.02.2025 08:10";"-350,8";"59,5";"-123,8";"0"
"1738476900";"02.02.2025 08:15";"-350,8";"56,3";"-114,8";"0"
"1738477200";"02.02.2025 08:20";"-350,8";"44";"-100,4";"0"
"1738477500";"02.02.2025 08:25";"-350,7";"55,8";"-103,7";"0"
"1738477800";"02.02.2025 08:30";"-350,7";"54,3";"-104";"0"
"1738478100";"02.02.2025 08:35";"-350,7";"49,7";"-116,5";"0"
"1738478400";"02.02.2025 08:40";"-350,8";"43,4";"-125,4";"0"
"1738478700";"02.02.2025 08:45";"-350,8";"47,6";"-137,7";"0"
"1738479000";"02.02.2025 08:50";"-350,7";"55,8";"-148,9";"0"
"1738479300";"02.02.2025 08:55";"-350,7";"59,4";"-154,6";"0"
"1738479600";"02.02.2025 09:00";"-350,7";"50,8";"-162,3";"0"
"1738479900";"02.02.2025 09:05";"-350,8";"17,5";"-132,6";"0"
"1738480200";"02.02.2025 09:10";"-350,8";"2";"-131,3";"0"
"1738480500";"02.02.2025 09:15";"-350,7";"-26,2";"-109,4";"0"
"1738480800";"02.02.2025 09:20";"-350,7";"-29,9";"-103,1";"0"
"1738481100";"02.02.2025 09:25";"-350,7";"-28,8";"-106,2";"0"
"1738481400";"02.02.2025 09:30";"-350,7";"-18,5";"-120,4";"0"
"1738481700";"02.02.2025 09:35";"-350,7";"10,1";"-149,1";"0"
"1738482000";"02.02.2025 09:40";"-350,7";"-12,6";"-134";"0"
"1738482300";"02.02.2025 09:45";"-350,7";"-13,3";"-133,4";"0"
"1738482600";"02.02.2025 09:50";"-350,7";"-15,5";"-135,7";"0"
"1738482900";"02.02.2025 09:55";"-350,6";"-20,4";"-132,6";"0"
"1738483200";"02.02.2025 10:00";"-350,7";"-38,6";"-118";"0"
"1738483500";"02.02.2025 10:05";"-350,6";"-65,2";"-92,5";"0"
"1738483800";"02.02.2025 10:10";"-350,7";"-50,1";"-106,8";"0"
"1738484100";"02.02.2025 10:15";"-350,7";"-37,6";"-123,5";"0"
"1738484400";"02.02.2025 10:20";"-350,7";"-33,2";"-135";"0"
"1738484700";"02.02.2025 10:25";"-350,6";"-39,8";"-130,9";"0"
"1738485000";"02.02.2025 10:30";"-350,6";"-37,7";"-141,5";"0"
"1738485300";"02.02.2025 10:35";"-350,6";"-35,2";"-152,9";"0"
"1738485600";"02.02.2025 10:40";"-350,6";"-30,1";"-162,2";"0"
"1738485900";"02.02.2025 10:45";"-350,6";"-39";"-157,8";"0"
"1738486200";"02.02.2025 10:50";"-350,7";"-60,1";"-145,4";"0"
"1738486500";"02.02.2025 10:55";"-350,7";"-61,8";"-153,2";"0"
"1738486800";"02.02.2025 11:00";"-350,7";"-79,2";"-124,6";"0"
"1738487100";"02.02.2025 11:05";"-350,6";"-55,1";"-150,6";"0"
"1738487400";"02.02.2025 11:10";"-350,5";"-51";"-156,4";"0"
"1738487700";"02.02.2025 11:15";"-350,5";"-53,1";"-153,9";"0"
"1738488000";"02.02.2025 11:20";"-350,6";"-43,4";"-169,1";"0"
"1738488300";"02.02.2025 11:25";"-350,6";"-49,9";"-151,9";"0"
"1738488600";"02.02.2025 11:30";"-350,6";"-47,6";"-146,8";"0"
"1738488900";"02.02.2025 11:35";"-350,6";"-50,5";"-136,7";"0"
"1738489200";"02.02.2025 11:40";"-350,6";"-43,6";"-137,2";"0"
"1738489500";"02.02.2025 11:45";"-350,5";"-43,2";"-138,3";"0"
"1738489800";"02.02.2025 11:50";"-350,6";"-58";"-117,7";"0"
"1738490100";"02.02.2025 11:55";"-350,6";"-59,7";"-105,1";"0"
"1738490400";"02.02.2025 12:00";"-350,6";"-48,5";"-114";"0"
"1738490700";"02.02.2025 12:05";"-350,5";"-39,3";"-113,2";"0"
"1738491000";"02.02.2025 12:10";"-350,6";"-49";"-90,8";"0"
"1738491300";"02.02.2025 12:15";"-350,7";"-42,9";"-76,8";"0"
"1738491600";"02.02.2025 12:20";"-350,6";"-39,5";"-78,5";"0"
"1738491900";"02.02.2025 12:25";"-350,6";"-40,5";"-72,9";"0"
"1738492200";"02.02.2025 12:30";"-350,5";"-48,2";"-80,3";"0"
"1738492500";"02.02.2025 12:35";"-350,6";"-36,8";"-83,2";"0"
"1738492800";"02.02.2025 12:40";"-350,6";"-38,7";"-72,9";"0"
"1738493100";"02.02.2025 12:45";"-350,6";"-49,9";"-76,3";"0"
"1738493400";"02.02.2025 12:50";"-350,6";"-67,7";"-80,7";"0"
"1738493700";"02.02.2025 12:55";"-350,6";"-75,4";"-68,5";"0"
"1738494000";"02.02.2025 13:00";"-350,7";"-64,4";"-71,7";"0"
"1738494300";"02.02.2025 13:05";"-350,6";"-46,4";"-79,7";"0"
"1738494600";"02.02.2025 13:10";"-350,6";"-55,9";"-83,4";"0"
"1738494900";"02.02.2025 13:15";"-350,7";"-63,6";"-62,2";"0"
"1738495200";"02.02.2025 13:20";"-350,7";"-65,3";"-54,3";"0"
"1738495500";"02.02.2025 13:25";"-350,6";"-40,1";"-63,2";"0"
"1738495800";"02.02.2025 13:30";"-350,6";"-37";"-58,8";"0"
"1738496100";"02.02.2025 13:35";"-350,6";"-31,8";"-63";"0"
"1738496400";"02.02.2025 13:40";"-350,7";"-31,3";"-49";"0"
"1738496700";"02.02.2025 13:45";"-350,7";"-34,8";"-53,4";"0"
"1738497000";"02.02.2025 13:50";"-350,7";"-36,9";"-60,1";"0"
"1738497300";"02.02.2025 13:55";"-350,6";"-38,8";"-73,3";"0"
"1738497600";"02.02.2025 14:00";"-350,7";"-33,9";"-81";"0"
"1738497900";"02.02.2025 14:05";"-350,7";"-29,4";"-102,3";"0"
"1738498200";"02.02.2025 14:10";"-350,7";"-39,8";"-98,8";"0"
"1738498500";"02.02.2025 14:15";"-350,7";"-35,6";"-94,8";"0"
"1738498800";"02.02.2025 14:20";"-350,7";"-33,6";"-93,2";"0"
"1738499100";"02.02.2025 14:25";"-350,7";"-38,3";"-92,7";"0"
"1738499400";"02.02.2025 14:30";"-350,6";"-33,1";"-100,2";"0"
"1738499700";"02.02.2025 14:35";"-350,5";"-39,9";"-95";"0"
"1738500000";"02.02.2025 14:40";"-350,7";"-46";"-89,8";"0"
"1738500300";"02.02.2025 14:45";"-350,7";"-45,2";"-95,9";"0"
"1738500600";"02.02.2025 14:50";"-350,7";"-44,1";"-121,5";"0"
"1738500900";"02.02.2025 14:55";"-350,7";"-26,6";"-121,1";"0"
"1738501200";"02.02.2025 15:00";"-350,7";"-16,4";"-101,3";"0"
"1738501500";"02.02.2025 15:05";"-334,7";"-23,8";"-78,6";"0"
"1738501800";"02.02.2025 15:10";"-331,8";"-20,4";"-87,3";"0"
"1738502100";"02.02.2025 15:15";"-331,9";"-15,7";"-99,1";"0"
"1738502400";"02.02.2025 15:20";"-331,8";"-30,7";"-113,8";"0"
"1738502700";"02.02.2025 15:25";"-331,8";"-31,5";"-121,3";"0"
"1738503000";"02.02.2025 15:30";"-331,8";"-32";"-107,6";"0"
"1738503300";"02.02.2025 15:35";"-331,9";"-36";"-106,3";"0"
"1738503600";"02.02.2025 15:40";"-331,7";"-37,1";"-102,4";"0"
"1738503900";"02.02.2025 15:45";"-331,8";"-68,5";"-68,4";"0"
"1738504200";"02.02.2025 15:50";"-331,8";"-46,2";"-62,5";"0"
"1738504500";"02.02.2025 15:55";"-331,9";"-39,2";"-70,8";"0"
"1738504800";"02.02.2025 16:00";"-331,9";"-26,4";"-88,7";"0"
"1738505100";"02.02.2025 16:05";"-347,4";"-23";"-64,7";"0"
"1738505400";"02.02.2025 16:10";"-350,7";"-8,7";"-58";"0"
"1738505700";"02.02.2025 16:15";"-350,7";"-20,9";"-64,3";"0"
"1738506000";"02.02.2025 16:20";"-350,7";"-24,5";"-73,4";"0"
"1738506300";"02.02.2025 16:25";"-350,7";"-23,8";"-88,4";"0"
"1738506600";"02.02.2025 16:30";"-350,6";"-30,7";"-102,8";"0"
"1738506900";"02.02.2025 16:35";"-350,6";"-38";"-105,6";"0"
"1738507200";"02.02.2025 16:40";"-350,6";"-32,3";"-98,9";"0"
"1738507500";"02.02.2025 16:45";"-350,6";"-47,4";"-81,3";"0"
"1738507800";"02.02.2025 16:50";"-350,5";"-50,3";"-78,6";"0"
"1738508100";"02.02.2025 16:55";"-350,5";"-36,9";"-89,2";"0"
"1738508400";"02.02.2025 17:00";"-350,6";"-55,5";"-86,8";"0"
"1738508700";"02.02.2025 17:05";"-350,6";"-83,7";"-69,6";"0"
"1738509000";"02.02.2025 17:10";"-350,7";"-81";"-71,9";"0"
"1738509300";"02.02.2025 17:15";"-350,6";"-73,8";"-81,7";"0"
"1738509600";"02.02.2025 17:20";"-350,6";"-70,2";"-85,1";"0"
"1738509900";"02.02.2025 17:25";"-350,6";"-60,5";"-90,3";"0"
"1738510200";"02.02.2025 17:30";"-350,6";"-58,5";"-97,1";"0"
"1738510500";"02.02.2025 17:35";"-350,7";"-67,1";"-110,2";"0"
"1738510800";"02.02.2025 17:40";"-350,6";"-86,1";"-99,1";"0"
"1738511100";"02.02.2025 17:45";"-350,7";"-85,1";"-105,2";"0"
"1738511400";"02.02.2025 17:50";"-350,7";"-64,6";"-112,4";"0"
"1738511700";"02.02.2025 17:55";"-350,7";"-65,9";"-105";"0"
"1738512000";"02.02.2025 18:00";"-350,7";"-62,3";"-82,1";"0"
"1738512300";"02.02.2025 18:05";"-350,8";"-44,6";"-71,2";"0"
"1738512600";"02.02.2025 18:10";"-350,7";"-39,4";"-66,2";"0"
"1738512900";"02.02.2025 18:15";"-350,7";"-34,6";"-89,1";"0"
"1738513200";"02.02.2025 18:20";"-350,7";"-37,8";"-94,8";"0"
"1738513500";"02.02.2025 18:25";"-350,7";"-44,9";"-82,2";"0"
"1738513800";"02.02.2025 18:30";"-350,8";"-55,7";"-61,7";"0"
"1738514100";"02.02.2025 18:35";"-350,8";"-49,1";"-63";"0"
"1738514400";"02.02.2025 18:40";"-350,7";"-40,2";"-66,8";"0"
"1738514700";"02.02.2025 18:45";"-350,6";"-38,3";"-69,6";"0"
"1738515000";"02.02.2025 18:50";"-350,8";"-40,2";"-71,5";"0"
"1738515300";"02.02.2025 18:55";"-350,8";"-33,1";"-79,9";"0"
"1738515600";"02.02.2025 19:00";"-350,7";"-66,9";"-40,9";"0"
"1738515900";"02.02.2025 19:05";"-350,8";"-64,2";"-41,6";"0"
"1738516200";"02.02.2025 19:10";"-350,7";"-57";"-56";"0"
"1738516500";"02.02.2025 19:15";"-350,8";"-62,3";"-59,2";"0"
"1738516800";"02.02.2025 19:20";"-350,8";"-70,1";"-41,4";"0"
"1738517100";"02.02.2025 19:25";"-350,8";"-66,4";"-33,8";"0"
"1738517400";"02.02.2025 19:30";"-350,7";"-64,4";"-25,4";"0"
"1738517700";"02.02.2025 19:35";"-350,8";"-55,4";"-35,6";"0"
"1738518000";"02.02.2025 19:40";"-350,8";"-49,7";"-40,8";"0"
"1738518300";"02.02.2025 19:45";"-350,8";"-55,9";"-47,9";"0"
"1738518600";"02.02.2025 19:50";"-350,9";"-47,4";"-56,2";"0"
"1738518900";"02.02.2025 19:55";"-350,9";"-50,8";"-49,1";"0"
"1738519200";"02.02.2025 20:00";"-350,9";"-26,7";"-72,2";"0"
"1738519500";"02.02.2025 20:05";"-350,8";"7,1";"-96,5";"0"
"1738519800";"02.02.2025 20:10";"-350,8";"17,8";"-101,3";"0"
"1738520100";"02.02.2025 20:15";"-350,8";"22,6";"-89,2";"0"
"1738520400";"02.02.2025 20:20";"-350,8";"31,8";"-100,7";"0"
"1738520700";"02.02.2025 20:25";"-350,8";"20,4";"-97,7";"0"
"1738521000";"02.02.2025 20:30";"-350,9";"9,2";"-91";"0"
"1738521300";"02.02.2025 20:35";"-350,8";"-2,2";"-102,8";"0"
"1738521600";"02.02.2025 20:40";"-350,8";"4,6";"-105,7";"0"
"1738521900";"02.02.2025 20:45";"-350,8";"3";"-100,4";"0"
"1738522200";"02.02.2025 20:50";"-350,8";"-12,4";"-86,5";"0"
"1738522500";"02.02.2025 20:55";"-350,9";"-11,5";"-79,7";"0"
"1738522800";"02.02.2025 21:00";"-350,8";"3,7";"-72,3";"0"
"1738523100";"02.02.2025 21:05";"-350,8";"14,7";"-60";"0"
"1738523400";"02.02.2025 21:10";"-350,9";"38,7";"-75,3";"0"
"1738523700";"02.02.2025 21:15";"-350,9";"50,6";"-73,7";"0"
"1738524000";"02.02.2025 21:20";"-350,9";"60,4";"-78,4";"0"
"1738524300";"02.02.2025 21:25";"-350,8";"58,3";"-61,7";"0"
"1738524600";"02.02.2025 21:30";"-350,9";"64,1";"-56,4";"0"
"1738524900";"02.02.2025 21:35";"-350,8";"75,1";"-49,8";"0"
"1738525200";"02.02.2025 21:40";"-350,8";"75,4";"-30,9";"0"
"1738525500";"02.02.2025 21:45";"-350,9";"62,2";"-11,4";"0"
"1738525800";"02.02.2025 21:50";"-350,9";"45,5";"1,7";"0"
"1738526100";"02.02.2025 21:55";"-350,9";"38,7";"18,4";"0"
"1738526400";"02.02.2025 22:00";"-350,8";"65,4";"20,6";"0"
"1738526700";"02.02.2025 22:05";"-350,8";"129,5";"-36";"0"
"1738527000";"02.02.2025 22:10";"-350,8";"150,2";"-50";"0"
"1738527300";"02.02.2025 22:15";"-350,8";"148,6";"-65,8";"0"
"1738527600";"02.02.2025 22:20";"-350,7";"134,5";"-52,2";"0"
"1738527900";"02.02.2025 22:25";"-350,8";"123,3";"-35,9";"0"
"1738528200";"02.02.2025 22:30";"-350,8";"123,3";"-31,9";"0"
"1738528500";"02.02.2025 22:35";"-350,8";"122,3";"-18,4";"0"
"1738528800";"02.02.2025 22:40";"-350,8";"131,9";"-20,4";"0"
"1738529100";"02.02.2025 22:45";"-350,9";"136";"-10,4";"0"
"1738529400";"02.02.2025 22:50";"-350,8";"121,9";"-14,6";"0"
"1738529700";"02.02.2025 22:55";"-350,8";"107,1";"0";"0"
"1738530000";"02.02.2025 23:00";"-350,7";"120,1";"-3,8";"0"
"1738530300";"02.02.2025 23:05";"-350,8";"153,1";"-48,3";"0"
"1738530600";"02.02.2025 23:10";"-350,9";"143,8";"-35,9";"0"
"1738530900";"02.02.2025 23:15";"-350,7";"128,5";"-14,3";"0"
"1738531200";"02.02.2025 23:20";"-350,8";"122,9";"-7";"0"
"1738531500";"02.02.2025 23:25";"-350,9";"132";"-6,2";"0"
"1738531800";"02.02.2025 23:30";"-350,8";"143,5";"-15,7";"0"
"1738532100";"02.02.2025 23:35";"-350,8";"167,3";"-27,7";"0"
"1738532400";"02.02.2025 23:40";"-350,8";"174,6";"-30,4";"0"
"1738532700";"02.02.2025 23:45";"-350,8";"175,2";"-33,4";"0"
"1738533000";"02.02.2025 23:50";"-350,8";"171,6";"-34,2";"0"
"1738533300";"02.02.2025 23:55";"-350,7";"172,1";"-38,6";"0"
"1738533600";"03.02.2025 00:00";"-350,9";"177,9";"-40,9";"0"
"1738533900";"03.02.2025 00:05";"-350,8";"197,9";"-114,7";"0"
"1738534200";"03.02.2025 00:10";"-350,7";"185,4";"-114,7";"0"
"1738534500";"03.02.2025 00:15";"-350,9";"189,6";"-106,3";"0"
"1738534800";"03.02.2025 00:20";"-350,8";"178,8";"-94,2";"0"
"1738535100";"03.02.2025 00:25";"-350,7";"169,7";"-81,6";"0"
"1738535400";"03.02.2025 00:30";"-350,8";"170,2";"-74,7";"0"
"1738535700";"03.02.2025 00:35";"-350,8";"169,5";"-74,6";"0"
"1738536000";"03.02.2025 00:40";"-350,9";"164,4";"-68,5";"0"
"1738536300";"03.02.2025 00:45";"-350,8";"158";"-58,5";"0"
"1738536600";"03.02.2025 00:50";"-350,7";"156,1";"-65,9";"0"
"1738536900";"03.02.2025 00:55";"-350,8";"153,4";"-63,5";"0"
"1738537200";"03.02.2025 01:00";"-350,8";"157";"-35,1";"0"
"1738537500";"03.02.2025 01:05";"-350,8";"198,3";"-30,1";"0"
"1738537800";"03.02.2025 01:10";"-350,8";"195,4";"-9,2";"0"
"1738538100";"03.02.2025 01:15";"-350,8";"192,1";"0";"0"
"1738538400";"03.02.2025 01:20";"-350,8";"198,9";"0";"0"
"1738538700";"03.02.2025 01:25";"-350,8";"205,9";"-9";"0"
"1738539000";"03.02.2025 01:30";"-350,8";"195,2";"-2,5";"0"
"1738539300";"03.02.2025 01:35";"-350,8";"194,2";"-10,5";"0"
"1738539600";"03.02.2025 01:40";"-350,8";"200,5";"-24,7";"0"
"1738539900";"03.02.2025 01:45";"-350,8";"195";"-30,6";"0"
"1738540200";"03.02.2025 01:50";"-350,9";"193,5";"-45,5";"0"
"1738540500";"03.02.2025 01:55";"-350,9";"183";"-33,3";"0"
"1738540800";"03.02.2025 02:00";"-350,9";"182,1";"-36,4";"0"
"1738541100";"03.02.2025 02:05";"-350,8";"184,1";"-38,4";"0"
"1738541400";"03.02.2025 02:10";"-350,8";"181,9";"-27,2";"0"
"1738541700";"03.02.2025 02:15";"-350,9";"166,5";"-6,1";"0"
"1738542000";"03.02.2025 02:20";"-350,9";"166,7";"-22,5";"0"
"1738542300";"03.02.2025 02:25";"-350,9";"168,5";"-25,4";"0"
"1738542600";"03.02.2025 02:30";"-350,9";"166,6";"-24,1";"0"
"1738542900";"03.02.2025 02:35";"-350,9";"162,4";"-18,1";"0"
"1738543200";"03.02.2025 02:40";"-350,9";"167,8";"-10,4";"0"
"1738543500";"03.02.2025 02:45";"-350,9";"174,8";"-30,2";"0"
"1738543800";"03.02.2025 02:50";"-350,9";"169,2";"-34,8";"0"
"1738544100";"03.02.2025 02:55";"-350,8";"172,4";"-29,1";"0"
"1738544400";"03.02.2025 03:00";"-350,8";"176,2";"-34,8";"0"
"1738544700";"03.02.2025 03:05";"-350,8";"188,6";"-51,3";"0"
"1738545000";"03.02.2025 03:10";"-350,8";"193,7";"-73,1";"0"
"1738545300";"03.02.2025 03:15";"-350,8";"184,5";"-78";"0"
"1738545600";"03.02.2025 03:20";"-350,8";"177,2";"-88,2";"0"
"1738545900";"03.02.2025 03:25";"-350,8";"167,2";"-71,3";"0"
"1738546200";"03.02.2025 03:30";"-350,9";"176,2";"-57,6";"0"
"1738546500";"03.02.2025 03:35";"-350,8";"181,5";"-34,1";"0"
"1738546800";"03.02.2025 03:40";"-350,8";"179,8";"-31,7";"0"
"1738547100";"03.02.2025 03:45";"-350,9";"173";"-36,9";"0"
"1738547400";"03.02.2025 03:50";"-350,9";"159,3";"-31,7";"0"
"1738547700";"03.02.2025 03:55";"-350,8";"180,8";"-48,8";"0"
"1738548000";"03.02.2025 04:00";"-350,8";"190,8";"-34,8";"0"
"1738548300";"03.02.2025 04:05";"-350,8";"191,2";"-31,9";"0"
"1738548600";"03.02.2025 04:10";"-350,8";"190,8";"-27";"0"
"1738548900";"03.02.2025 04:15";"-350,8";"192,5";"-25,7";"0"
"1738549200";"03.02.2025 04:20";"-350,8";"177,1";"-47,5";"0"
"1738549500";"03.02.2025 04:25";"-350,8";"177,5";"-52,1";"0"
"1738549800";"03.02.2025 04:30";"-350,7";"177,9";"-54,8";"0"
"1738550100";"03.02.2025 04:35";"-350,8";"183,9";"-62,5";"0"
"1738550400";"03.02.2025 04:40";"-350,7";"187,4";"-62,3";"0"
"1738550700";"03.02.2025 04:45";"-350,8";"204,8";"-77,6";"0"
"1738551000";"03.02.2025 04:50";"-350,7";"211";"-92,4";"0"
"1738551300";"03.02.2025 04:55";"-350,8";"219,4";"-113,2";"0"
"1738551600";"03.02.2025 05:00";"-350,8";"213,9";"-120,6";"0"
"1738551900";"03.02.2025 05:05";"-350,8";"183,9";"-97,2";"0"
"1738552200";"03.02.2025 05:10";"-350,8";"191,7";"-112,7";"0"
"1738552500";"03.02.2025 05:15";"-350,8";"189,2";"-116,1";"0"
"1738552800";"03.02.2025 05:20";"-350,8";"194,9";"-130,7";"0"
"1738553100";"03.02.2025 05:25";"-350,8";"180,2";"-118,3";"0"
"1738553400";"03.02.2025 05:30";"-350,8";"170,7";"-110,1";"0"
"1738553700";"03.02.2025 05:35";"-350,8";"176,2";"-104,4";"0"
"1738554000";"03.02.2025 05:40";"-350,7";"193,6";"-120,2";"0"
"1738554300";"03.02.2025 05:45";"-350,7";"209,4";"-122,3";"0"
"1738554600";"03.02.2025 05:50";"-350,7";"221,6";"-139,5";"0"
"1738554900";"03.02.2025 05:55";"-350,8";"237,3";"-160,4";"0"
"1738555200";"03.02.2025 06:00";"-350,7";"195,5";"-150,6";"0"
"1738555500";"03.02.2025 06:05";"-350,7";"79,3";"-53,6";"0"
"1738555800";"03.02.2025 06:10";"-350,7";"75,3";"-76,2";"0"
"1738556100";"03.02.2025 06:15";"-350,7";"74,6";"-57,1";"0"
"1738556400";"03.02.2025 06:20";"-350,7";"70,7";"-84,3";"0"
"1738556700";"03.02.2025 06:25";"-350,7";"64";"-120,3";"0"
"1738557000";"03.02.2025 06:30";"-350,6";"67,3";"-124";"0"
"1738557300";"03.02.2025 06:35";"-350,6";"70,2";"-132,4";"0"
"1738557600";"03.02.2025 06:40";"-350,5";"87";"-163,3";"0"
"1738557900";"03.02.2025 06:45";"-350,6";"96,3";"-182,1";"0"
"1738558200";"03.02.2025 06:50";"-350,6";"87,8";"-184,4";"0"
"1738558500";"03.02.2025 06:55";"-350,6";"71,5";"-172,4";"0"
"1738558800";"03.02.2025 07:00";"-350,6";"41,3";"-163,8";"0"
"1738559100";"03.02.2025 07:05";"-350,5";"-43,7";"-92,2";"0"
"1738559400";"03.02.2025 07:10";"-350,6";"-57";"-93,7";"0"
"1738559700";"03.02.2025 07:15";"-350,6";"-83,6";"-77,6";"0"
"1738560000";"03.02.2025 07:20";"-350,7";"-98,9";"-71";"0"
"1738560300";"03.02.2025 07:25";"-350,6";"-104,2";"-69,2";"0"
"1738560600";"03.02.2025 07:30";"-350,6";"-101,6";"-81,2";"0"
"1738560900";"03.02.2025 07:35";"-350,7";"-92";"-98,1";"0"
"1738561200";"03.02.2025 07:40";"-350,6";"-94";"-98,3";"0"
"1738561500";"03.02.2025 07:45";"-350,7";"-99,3";"-91,8";"0"
"1738561800";"03.02.2025 07:50";"-350,7";"-111,6";"-78,1";"0"
"1738562100";"03.02.2025 07:55";"-350,7";"-110,1";"-106,2";"0"
"1738562400";"03.02.2025 08:00";"-350,7";"-105,3";"-128,8";"0"
"1738562700";"03.02.2025 08:05";"-350,7";"-186,8";"-65,2";"0"
"1738563000";"03.02.2025 08:10";"-350,8";"-167,1";"-84";"0"
"1738563300";"03.02.2025 08:15";"-350,7";"-171,8";"-77,7";"0"
"1738563600";"03.02.2025 08:20";"-350,7";"-180,5";"-80,8";"0"
"1738563900";"03.02.2025 08:25";"-350,8";"-179,1";"-76,1";"0"
"1738564200";"03.02.2025 08:30";"-350,8";"-167,1";"-96,5";"0"
"1738564500";"03.02.2025 08:35";"-350,8";"-182,7";"-118,7";"0"
"1738564800";"03.02.2025 08:40";"-350,8";"-198,1";"-112,6";"0"
"1738565100";"03.02.2025 08:45";"-350,8";"-184";"-122,3";"0"
"1738565400";"03.02.2025 08:50";"-350,8";"-165,5";"-75,3";"0"
"1738565700";"03.02.2025 08:55";"-350,8";"-147,7";"-18,2";"0"
"1738566000";"03.02.2025 09:00";"-350,8";"-128,4";"-26";"0"
"1738566300";"03.02.2025 09:05";"-350,8";"-113,1";"-24";"0"
"1738566600";"03.02.2025 09:10";"-350,8";"-70,6";"-64,7";"0"
"1738566900";"03.02.2025 09:15";"-350,9";"-69,6";"-64,1";"0"
"1738567200";"03.02.2025 09:20";"-350,8";"-75,5";"-64";"0"
"1738567500";"03.02.2025 09:25";"-350,8";"-82,1";"-63,3";"0"
"1738567800";"03.02.2025 09:30";"-350,8";"-101,8";"-31,7";"0"
"1738568100";"03.02.2025 09:35";"-350,8";"-102,8";"-33,6";"0"
"1738568400";"03.02.2025 09:40";"-350,8";"-94,2";"-49,9";"0"
"1738568700";"03.02.2025 09:45";"-350,8";"-83,2";"-60,4";"0"
"1738569000";"03.02.2025 09:50";"-350,8";"-73,9";"-72";"0"
"1738569300";"03.02.2025 09:55";"-350,8";"-71,6";"-104,8";"0"
"1738569600";"03.02.2025 10:00";"-350,8";"-125,8";"-177,8";"0"
"1738569900";"03.02.2025 10:05";"-350,7";"-142,4";"-196,1";"0"
"1738570200";"03.02.2025 10:10";"-350,8";"-176,8";"-161,6";"0"
"1738570500";"03.02.2025 10:15";"-350,9";"-181,3";"-136,6";"0"
"1738570800";"03.02.2025 10:20";"-350,8";"-194,7";"-118,3";"0"
"1738571100";"03.02.2025 10:25";"-350,8";"-203,7";"-117,6";"0"
"1738571400";"03.02.2025 10:30";"-350,8";"-209,1";"-121";"0"
"1738571700";"03.02.2025 10:35";"-350,8";"-214,8";"-122,3";"0"
"1738572000";"03.02.2025 10:40";"-350,7";"-219,1";"-128,6";"0"
"1738572300";"03.02.2025 10:45";"-350,8";"-221,3";"-120,8";"0"
"1738572600";"03.02.2025 10:50";"-350,8";"-253";"-93,4";"0"
"1738572900";"03.02.2025 10:55";"-350,8";"-241,4";"-102,8";"0"
"1738573200";"03.02.2025 11:00";"-350,8";"-271,9";"-62,7";"0"
"1738573500";"03.02.2025 11:05";"-350,8";"-241,4";"-84,9";"0"
"1738573800";"03.02.2025 11:10";"-350,8";"-237,9";"-98,5";"0"
"1738574100";"03.02.2025 11:15";"-350,9";"-242,2";"-99,7";"0"
"1738574400";"03.02.2025 11:20";"-350,8";"-243,5";"-105,4";"0"
"1738574700";"03.02.2025 11:25";"-350,8";"-247,2";"-108,3";"0"
"1738575000";"03.02.2025 11:30";"-350,8";"-262,8";"-89,7";"0"
"1738575300";"03.02.2025 11:35";"-350,8";"-262,2";"-81,1";"0"
"1738575600";"03.02.2025 11:40";"-350,8";"-249,5";"-90,1";"0"
"1738575900";"03.02.2025 11:45";"-350,8";"-248,6";"-94,3";"0"
"1738576200";"03.02.2025 11:50";"-350,9";"-275,9";"-81,6";"0"
"1738576500";"03.02.2025 11:55";"-350,9";"-289";"-72,6";"0"
"1738576800";"03.02.2025 12:00";"-350,8";"-284,8";"-55,9";"0"
