Area,MTU,DateTime,Biomass - Actual Aggregated [MW],Fossil Coal-derived gas - Actual Aggregated [MW],Fossil Gas - Actual Aggregated [MW],Fossil Oil shale - Actual Aggregated [MW],Fossil Peat - Actual Aggregated [MW],Hydro Run-of-river and poundage - Actual Aggregated [MW],Other - Actual Aggregated [MW],Other renewable - Actual Aggregated [MW],Solar - Actual Aggregated [MW],Waste - Actual Aggregated [MW],Wind Onshore - Actual Aggregated [MW]
BZN|EE,09.01.2024 07:00 - 09.01.2024 08:00 (UTC),09.01.2024 07:00,88,30,6,536,0,1,0,1,2,16,255
BZN|EE,09.01.2024 08:00 - 09.01.2024 09:00 (UTC),09.01.2024 08:00,74,33,6,472,0,1,0,1,10,15,263
BZN|EE,09.01.2024 09:00 - 09.01.2024 10:00 (UTC),09.01.2024 09:00,69,35,6,472,0,1,0,1,28,15,290
BZN|EE,09.01.2024 10:00 - 09.01.2024 11:00 (UTC),09.01.2024 10:00,68,36,6,413,0,1,0,1,41,15,307
BZN|EE,09.01.2024 11:00 - 09.01.2024 12:00 (UTC),09.01.2024 11:00,68,35,6,414,0,1,0,1,48,15,308
BZN|EE,09.01.2024 12:00 - 09.01.2024 13:00 (UTC),09.01.2024 12:00,68,35,6,420,0,1,0,1,28,16,328
BZN|EE,09.01.2024 13:00 - 09.01.2024 14:00 (UTC),09.01.2024 13:00,67,33,6,438,0,1,0,1,7,15,329
BZN|EE,09.01.2024 14:00 - 09.01.2024 15:00 (UTC),09.01.2024 14:00,75,31,6,445,0,1,0,1,1,15,315
BZN|EE,09.01.2024 15:00 - 09.01.2024 16:00 (UTC),09.01.2024 15:00,80,31,6,397,0,1,0,1,1,16,309
BZN|EE,09.01.2024 16:00 - 09.01.2024 17:00 (UTC),09.01.2024 16:00,85,32,6,463,0,1,0,1,0,16,299
BZN|EE,09.01.2024 17:00 - 09.01.2024 18:00 (UTC),09.01.2024 17:00,87,33,6,504,0,1,0,1,0,14,276
BZN|EE,09.01.2024 18:00 - 09.01.2024 19:00 (UTC),09.01.2024 18:00,87,32,6,523,0,1,0,1,0,15,240
BZN|EE,09.01.2024 19:00 - 09.01.2024 20:00 (UTC),09.01.2024 19:00,89,32,6,524,0,1,0,1,0,16,218
BZN|EE,09.01.2024 20:00 - 09.01.2024 21:00 (UTC),09.01.2024 20:00,84,32,6,490,0,1,0,1,0,16,191
BZN|EE,09.01.2024 21:00 - 09.01.2024 22:00 (UTC),09.01.2024 21:00,84,29,6,506,0,1,0,1,0,16,158
BZN|EE,09.01.2024 22:00 - 09.01.2024 23:00 (UTC),09.01.2024 22:00,84,29,6,492,0,1,0,1,0,15,141
BZN|EE,09.01.2024 23:00 - 10.01.2024 00:00 (UTC),09.01.2024 23:00,81,31,6,463,0,1,0,1,0,11,126
BZN|EE,10.01.2024 00:00 - 10.01.2024 01:00 (UTC),10.01.2024 00:00,80,31,6,472,0,1,0,1,0,14,121
BZN|EE,10.01.2024 01:00 - 10.01.2024 02:00 (UTC),10.01.2024 01:00,81,32,6,474,0,1,0,1,0,15,115
BZN|EE,10.01.2024 02:00 - 10.01.2024 03:00 (UTC),10.01.2024 02:00,83,33,6,477,0,1,0,1,0,16,81
BZN|EE,10.01.2024 03:00 - 10.01.2024 04:00 (UTC),10.01.2024 03:00,81,33,6,473,0,1,0,1,0,17,63
BZN|EE,10.01.2024 04:00 - 10.01.2024 05:00 (UTC),10.01.2024 04:00,90,32,6,508,0,1,0,1,0,17,67
BZN|EE,10.01.2024 05:00 - 10.01.2024 06:00 (UTC),10.01.2024 05:00,94,32,6,550,0,1,0,1,0,17,50
BZN|EE,10.01.2024 06:00 - 10.01.2024 07:00 (UTC),10.01.2024 06:00,94,33,6,593,0,1,0,1,1,17,56
BZN|EE,10.01.2024 07:00 - 10.01.2024 08:00 (UTC),10.01.2024 07:00,90,33,6,587,0,1,0,1,6,17,61
BZN|EE,10.01.2024 08:00 - 10.01.2024 09:00 (UTC),10.01.2024 08:00,87,31,6,586,0,1,0,1,22,17,66
BZN|EE,10.01.2024 09:00 - 10.01.2024 10:00 (UTC),10.01.2024 09:00,86,32,6,590,0,1,0,1,40,17,87
BZN|EE,10.01.2024 10:00 - 10.01.2024 11:00 (UTC),10.01.2024 10:00,86,32,6,585,0,1,0,1,43,17,106
BZN|EE,10.01.2024 11:00 - 10.01.2024 12:00 (UTC),10.01.2024 11:00,88,32,6,579,0,1,0,1,35,17,173
BZN|EE,10.01.2024 12:00 - 10.01.2024 13:00 (UTC),10.01.2024 12:00,91,32,6,574,0,1,0,1,19,17,234
BZN|EE,10.01.2024 13:00 - 10.01.2024 14:00 (UTC),10.01.2024 13:00,90,31,6,579,0,1,0,1,5,17,270
BZN|EE,10.01.2024 14:00 - 10.01.2024 15:00 (UTC),10.01.2024 14:00,89,29,6,584,0,1,0,1,1,17,284
BZN|EE,10.01.2024 15:00 - 10.01.2024 16:00 (UTC),10.01.2024 15:00,89,29,6,600,0,1,0,1,1,17,306
BZN|EE,10.01.2024 16:00 - 10.01.2024 17:00 (UTC),10.01.2024 16:00,90,30,6,585,0,0,0,1,0,17,326
BZN|EE,10.01.2024 17:00 - 10.01.2024 18:00 (UTC),10.01.2024 17:00,90,31,6,576,0,0,0,1,0,17,350
BZN|EE,10.01.2024 18:00 - 10.01.2024 19:00 (UTC),10.01.2024 18:00,87,31,6,579,0,0,0,1,0,17,347
BZN|EE,10.01.2024 19:00 - 10.01.2024 20:00 (UTC),10.01.2024 19:00,85,31,6,546,0,0,0,1,0,17,343
BZN|EE,10.01.2024 20:00 - 10.01.2024 21:00 (UTC),10.01.2024 20:00,82,31,6,453,0,0,0,1,0,17,352
BZN|EE,10.01.2024 21:00 - 10.01.2024 22:00 (UTC),10.01.2024 21:00,78,31,6,383,0,0,0,1,0,17,352
BZN|EE,10.01.2024 22:00 - 10.01.2024 23:00 (UTC),10.01.2024 22:00,77,30,6,360,0,0,0,1,0,16,349
BZN|EE,10.01.2024 23:00 - 11.01.2024 00:00 (UTC),10.01.2024 23:00,74,31,6,366,0,1,0,1,0,17,338
BZN|EE,11.01.2024 00:00 - 11.01.2024 01:00 (UTC),11.01.2024 00:00,72,31,6,356,0,1,0,1,0,17,336
BZN|EE,11.01.2024 01:00 - 11.01.2024 02:00 (UTC),11.01.2024 01:00,73,31,6,358,0,1,0,1,0,17,329
BZN|EE,11.01.2024 02:00 - 11.01.2024 03:00 (UTC),11.01.2024 02:00,76,31,6,359,0,1,0,1,0,17,322
BZN|EE,11.01.2024 03:00 - 11.01.2024 04:00 (UTC),11.01.2024 03:00,77,31,6,355,0,1,0,1,0,17,326
BZN|EE,11.01.2024 04:00 - 11.01.2024 05:00 (UTC),11.01.2024 04:00,82,30,6,359,0,1,0,1,0,17,320
BZN|EE,11.01.2024 05:00 - 11.01.2024 06:00 (UTC),11.01.2024 05:00,91,27,6,461,0,1,0,1,0,16,305
BZN|EE,11.01.2024 06:00 - 11.01.2024 07:00 (UTC),11.01.2024 06:00,93,23,5,546,0,1,0,1,1,16,303
BZN|EE,11.01.2024 07:00 - 11.01.2024 08:00 (UTC),11.01.2024 07:00,92,19,2,553,0,1,0,1,9,15,304
BZN|EE,11.01.2024 08:00 - 11.01.2024 09:00 (UTC),11.01.2024 08:00,91,18,6,569,0,1,0,1,41,15,321
BZN|EE,11.01.2024 09:00 - 11.01.2024 10:00 (UTC),11.01.2024 09:00,90,17,6,544,0,1,0,1,97,14,332
BZN|EE,11.01.2024 10:00 - 11.01.2024 11:00 (UTC),11.01.2024 10:00,88,17,7,493,0,1,0,1,159,14,343
BZN|EE,11.01.2024 11:00 - 11.01.2024 12:00 (UTC),11.01.2024 11:00,86,18,7,482,0,1,0,1,140,14,324
BZN|EE,11.01.2024 12:00 - 11.01.2024 13:00 (UTC),11.01.2024 12:00,88,19,7,491,0,1,0,1,71,11,307
BZN|EE,11.01.2024 13:00 - 11.01.2024 14:00 (UTC),11.01.2024 13:00,88,18,7,506,0,1,0,1,15,10,297
BZN|EE,11.01.2024 14:00 - 11.01.2024 15:00 (UTC),11.01.2024 14:00,89,18,7,573,0,1,0,1,3,11,287
BZN|EE,11.01.2024 15:00 - 11.01.2024 16:00 (UTC),11.01.2024 15:00,90,18,7,558,0,1,0,1,1,13,249
BZN|EE,11.01.2024 16:00 - 11.01.2024 17:00 (UTC),11.01.2024 16:00,90,18,7,552,0,1,0,1,1,14,225
BZN|EE,11.01.2024 17:00 - 11.01.2024 18:00 (UTC),11.01.2024 17:00,89,18,8,560,0,1,0,1,1,17,187
BZN|EE,11.01.2024 18:00 - 11.01.2024 19:00 (UTC),11.01.2024 18:00,88,18,7,544,0,1,0,1,0,17,144
BZN|EE,11.01.2024 19:00 - 11.01.2024 20:00 (UTC),11.01.2024 19:00,90,18,7,554,0,1,0,1,0,17,105
BZN|EE,11.01.2024 20:00 - 11.01.2024 21:00 (UTC),11.01.2024 20:00,88,19,7,514,0,1,0,1,0,16,64
BZN|EE,11.01.2024 21:00 - 11.01.2024 22:00 (UTC),11.01.2024 21:00,89,19,7,525,0,1,0,1,0,16,43
BZN|EE,11.01.2024 22:00 - 11.01.2024 23:00 (UTC),11.01.2024 22:00,88,19,7,504,0,1,0,1,0,17,31
BZN|EE,11.01.2024 23:00 - 12.01.2024 00:00 (UTC),11.01.2024 23:00,89,18,7,524,0,1,0,1,0,17,27
BZN|EE,12.01.2024 00:00 - 12.01.2024 01:00 (UTC),12.01.2024 00:00,85,18,7,475,0,1,0,1,0,17,41
BZN|EE,12.01.2024 01:00 - 12.01.2024 02:00 (UTC),12.01.2024 01:00,84,18,7,398,0,1,0,1,0,17,62
BZN|EE,12.01.2024 02:00 - 12.01.2024 03:00 (UTC),12.01.2024 02:00,86,18,7,354,0,1,0,1,0,17,82
BZN|EE,12.01.2024 03:00 - 12.01.2024 04:00 (UTC),12.01.2024 03:00,86,18,7,389,0,1,0,1,0,17,99
BZN|EE,12.01.2024 04:00 - 12.01.2024 05:00 (UTC),12.01.2024 04:00,89,18,7,448,0,1,0,1,0,17,132
BZN|EE,12.01.2024 05:00 - 12.01.2024 06:00 (UTC),12.01.2024 05:00,94,18,7,555,0,1,0,1,0,16,185
BZN|EE,12.01.2024 06:00 - 12.01.2024 07:00 (UTC),12.01.2024 06:00,97,18,7,609,0,1,0,1,0,16,213
BZN|EE,12.01.2024 07:00 - 12.01.2024 08:00 (UTC),12.01.2024 07:00,96,21,7,617,0,1,0,1,3,16,187
BZN|EE,12.01.2024 08:00 - 12.01.2024 09:00 (UTC),12.01.2024 08:00,94,20,7,614,0,1,0,1,9,16,133
BZN|EE,12.01.2024 09:00 - 12.01.2024 10:00 (UTC),12.01.2024 09:00,94,24,7,628,0,1,0,1,12,16,132
BZN|EE,12.01.2024 10:00 - 12.01.2024 11:00 (UTC),12.01.2024 10:00,95,28,7,628,0,1,0,1,13,17,161
BZN|EE,12.01.2024 11:00 - 12.01.2024 12:00 (UTC),12.01.2024 11:00,98,29,7,637,0,1,0,1,11,17,172
BZN|EE,12.01.2024 12:00 - 12.01.2024 13:00 (UTC),12.01.2024 12:00,98,29,7,624,0,1,0,1,8,17,151
BZN|EE,12.01.2024 13:00 - 12.01.2024 14:00 (UTC),12.01.2024 13:00,86,29,7,636,0,1,0,1,3,16,153
BZN|EE,12.01.2024 14:00 - 12.01.2024 15:00 (UTC),12.01.2024 14:00,83,28,8,642,0,1,0,1,1,16,197
BZN|EE,12.01.2024 15:00 - 12.01.2024 16:00 (UTC),12.01.2024 15:00,94,28,8,641,0,1,0,1,1,16,243
BZN|EE,12.01.2024 16:00 - 12.01.2024 17:00 (UTC),12.01.2024 16:00,92,28,8,615,0,1,0,1,0,16,232
BZN|EE,12.01.2024 17:00 - 12.01.2024 18:00 (UTC),12.01.2024 17:00,90,28,6,571,0,0,0,1,0,16,192
BZN|EE,12.01.2024 18:00 - 12.01.2024 19:00 (UTC),12.01.2024 18:00,91,27,6,573,0,0,0,1,0,16,162
BZN|EE,12.01.2024 19:00 - 12.01.2024 20:00 (UTC),12.01.2024 19:00,88,27,6,543,0,0,0,1,0,17,126
BZN|EE,12.01.2024 20:00 - 12.01.2024 21:00 (UTC),12.01.2024 20:00,87,26,6,501,0,0,0,1,0,17,93
BZN|EE,12.01.2024 21:00 - 12.01.2024 22:00 (UTC),12.01.2024 21:00,87,26,6,481,0,0,0,1,0,16,84
BZN|EE,12.01.2024 22:00 - 12.01.2024 23:00 (UTC),12.01.2024 22:00,85,25,6,395,0,0,0,1,0,17,83
BZN|EE,12.01.2024 23:00 - 13.01.2024 00:00 (UTC),12.01.2024 23:00,84,25,6,356,0,0,0,1,0,17,67
BZN|EE,13.01.2024 00:00 - 13.01.2024 01:00 (UTC),13.01.2024 00:00,81,26,6,355,0,0,0,1,0,17,50
BZN|EE,13.01.2024 01:00 - 13.01.2024 02:00 (UTC),13.01.2024 01:00,82,27,6,361,0,1,0,1,0,16,40
BZN|EE,13.01.2024 02:00 - 13.01.2024 03:00 (UTC),13.01.2024 02:00,85,26,6,362,0,1,0,1,0,16,60
BZN|EE,13.01.2024 03:00 - 13.01.2024 04:00 (UTC),13.01.2024 03:00,83,26,6,354,0,1,0,1,0,17,79
BZN|EE,13.01.2024 04:00 - 13.01.2024 05:00 (UTC),13.01.2024 04:00,86,26,6,391,0,1,0,1,1,16,94
BZN|EE,13.01.2024 05:00 - 13.01.2024 06:00 (UTC),13.01.2024 05:00,87,26,6,419,0,1,0,1,0,16,131
BZN|EE,13.01.2024 06:00 - 13.01.2024 07:00 (UTC),13.01.2024 06:00,88,26,6,457,0,1,0,1,1,16,150
BZN|EE,13.01.2024 07:00 - 13.01.2024 08:00 (UTC),13.01.2024 07:00,87,25,6,448,0,1,0,1,7,16,160
BZN|EE,13.01.2024 08:00 - 13.01.2024 09:00 (UTC),13.01.2024 08:00,89,27,6,501,0,1,0,1,17,16,185
BZN|EE,13.01.2024 09:00 - 13.01.2024 10:00 (UTC),13.01.2024 09:00,90,27,6,518,0,1,0,1,27,16,211
BZN|EE,13.01.2024 10:00 - 13.01.2024 11:00 (UTC),13.01.2024 10:00,88,27,6,440,0,1,0,1,30,16,229
BZN|EE,13.01.2024 11:00 - 13.01.2024 12:00 (UTC),13.01.2024 11:00,82,27,6,358,0,1,0,1,28,16,234
BZN|EE,13.01.2024 12:00 - 13.01.2024 13:00 (UTC),13.01.2024 12:00,82,28,6,390,0,1,0,1,16,16,246
BZN|EE,13.01.2024 13:00 - 13.01.2024 14:00 (UTC),13.01.2024 13:00,80,28,6,368,0,1,0,1,4,16,247
BZN|EE,13.01.2024 14:00 - 13.01.2024 15:00 (UTC),13.01.2024 14:00,78,28,6,375,0,1,0,1,1,16,246
BZN|EE,13.01.2024 15:00 - 13.01.2024 16:00 (UTC),13.01.2024 15:00,78,27,6,419,0,1,0,1,0,16,252
BZN|EE,13.01.2024 16:00 - 13.01.2024 17:00 (UTC),13.01.2024 16:00,78,28,6,405,0,1,0,1,1,16,262
BZN|EE,13.01.2024 17:00 - 13.01.2024 18:00 (UTC),13.01.2024 17:00,78,28,6,440,0,1,0,1,0,15,263
BZN|EE,13.01.2024 18:00 - 13.01.2024 19:00 (UTC),13.01.2024 18:00,78,28,6,416,0,1,0,1,0,14,256
BZN|EE,13.01.2024 19:00 - 13.01.2024 20:00 (UTC),13.01.2024 19:00,79,28,6,384,0,1,0,1,0,15,252
BZN|EE,13.01.2024 20:00 - 13.01.2024 21:00 (UTC),13.01.2024 20:00,80,28,6,404,0,1,0,1,0,14,244
BZN|EE,13.01.2024 21:00 - 13.01.2024 22:00 (UTC),13.01.2024 21:00,81,28,6,368,0,1,0,1,0,13,216
BZN|EE,13.01.2024 22:00 - 13.01.2024 23:00 (UTC),13.01.2024 22:00,82,28,6,357,0,1,0,1,0,10,197
BZN|EE,13.01.2024 23:00 - 14.01.2024 00:00 (UTC),13.01.2024 23:00,83,28,6,391,0,0,0,1,0,9,177
BZN|EE,14.01.2024 00:00 - 14.01.2024 01:00 (UTC),14.01.2024 00:00,81,27,6,385,0,0,0,1,0,8,176
BZN|EE,14.01.2024 01:00 - 14.01.2024 02:00 (UTC),14.01.2024 01:00,82,28,6,415,0,0,0,1,0,8,159
BZN|EE,14.01.2024 02:00 - 14.01.2024 03:00 (UTC),14.01.2024 02:00,84,27,6,371,0,0,0,1,0,7,117
BZN|EE,14.01.2024 03:00 - 14.01.2024 04:00 (UTC),14.01.2024 03:00,85,27,6,376,0,0,0,1,0,7,101
BZN|EE,14.01.2024 04:00 - 14.01.2024 05:00 (UTC),14.01.2024 04:00,83,27,6,366,0,0,0,1,0,8,91
BZN|EE,14.01.2024 05:00 - 14.01.2024 06:00 (UTC),14.01.2024 05:00,83,27,6,368,0,0,0,1,0,7,87
BZN|EE,14.01.2024 06:00 - 14.01.2024 07:00 (UTC),14.01.2024 06:00,84,28,6,414,0,0,0,1,0,7,88
BZN|EE,14.01.2024 07:00 - 14.01.2024 08:00 (UTC),14.01.2024 07:00,85,27,6,503,0,0,0,1,4,8,78
BZN|EE,14.01.2024 08:00 - 14.01.2024 09:00 (UTC),14.01.2024 08:00,91,28,6,577,0,0,0,1,14,8,67
BZN|EE,14.01.2024 09:00 - 14.01.2024 10:00 (UTC),14.01.2024 09:00,90,27,6,571,0,0,0,1,19,8,58
BZN|EE,14.01.2024 10:00 - 14.01.2024 11:00 (UTC),14.01.2024 10:00,89,29,6,546,0,1,0,1,19,8,46
BZN|EE,14.01.2024 11:00 - 14.01.2024 12:00 (UTC),14.01.2024 11:00,91,27,6,560,0,1,0,1,16,8,35
BZN|EE,14.01.2024 12:00 - 14.01.2024 13:00 (UTC),14.01.2024 12:00,88,29,6,527,0,1,0,1,9,8,25
BZN|EE,14.01.2024 13:00 - 14.01.2024 14:00 (UTC),14.01.2024 13:00,85,29,6,524,0,1,0,1,2,7,27
BZN|EE,14.01.2024 14:00 - 14.01.2024 15:00 (UTC),14.01.2024 14:00,82,28,6,518,0,1,0,1,1,7,34
BZN|EE,14.01.2024 15:00 - 14.01.2024 16:00 (UTC),14.01.2024 15:00,83,27,6,542,0,1,0,1,1,9,37
BZN|EE,14.01.2024 16:00 - 14.01.2024 17:00 (UTC),14.01.2024 16:00,86,28,6,568,0,1,0,1,0,10,34
BZN|EE,14.01.2024 17:00 - 14.01.2024 18:00 (UTC),14.01.2024 17:00,86,28,6,523,0,1,0,1,0,11,27
BZN|EE,14.01.2024 18:00 - 14.01.2024 19:00 (UTC),14.01.2024 18:00,88,28,6,540,0,1,0,1,0,10,24
BZN|EE,14.01.2024 19:00 - 14.01.2024 20:00 (UTC),14.01.2024 19:00,90,29,6,556,0,1,0,1,0,10,19
BZN|EE,14.01.2024 20:00 - 14.01.2024 21:00 (UTC),14.01.2024 20:00,84,31,6,464,0,1,0,1,0,10,15
BZN|EE,14.01.2024 21:00 - 14.01.2024 22:00 (UTC),14.01.2024 21:00,80,30,6,361,0,1,0,1,0,9,10
BZN|EE,14.01.2024 22:00 - 14.01.2024 23:00 (UTC),14.01.2024 22:00,81,24,6,359,0,0,0,1,0,9,8
BZN|EE,14.01.2024 23:00 - 15.01.2024 00:00 (UTC),14.01.2024 23:00,81,28,6,363,0,0,0,1,0,9,7
BZN|EE,15.01.2024 00:00 - 15.01.2024 01:00 (UTC),15.01.2024 00:00,80,30,6,367,0,0,0,1,0,9,7
BZN|EE,15.01.2024 01:00 - 15.01.2024 02:00 (UTC),15.01.2024 01:00,81,30,6,375,0,0,0,1,0,9,8
BZN|EE,15.01.2024 02:00 - 15.01.2024 03:00 (UTC),15.01.2024 02:00,83,29,6,361,0,0,0,1,0,9,6
BZN|EE,15.01.2024 03:00 - 15.01.2024 04:00 (UTC),15.01.2024 03:00,82,27,6,369,0,0,0,1,0,9,8
BZN|EE,15.01.2024 04:00 - 15.01.2024 05:00 (UTC),15.01.2024 04:00,83,27,6,426,0,0,0,1,0,8,10
BZN|EE,15.01.2024 05:00 - 15.01.2024 06:00 (UTC),15.01.2024 05:00,90,25,6,546,0,0,0,1,1,7,14
BZN|EE,15.01.2024 06:00 - 15.01.2024 07:00 (UTC),15.01.2024 06:00,90,25,6,549,0,0,0,1,0,7,13
BZN|EE,15.01.2024 07:00 - 15.01.2024 08:00 (UTC),15.01.2024 07:00,91,27,6,564,0,0,0,1,2,7,13
BZN|EE,15.01.2024 08:00 - 15.01.2024 09:00 (UTC),15.01.2024 08:00,88,28,6,569,0,0,0,1,7,9,14
BZN|EE,15.01.2024 09:00 - 15.01.2024 10:00 (UTC),15.01.2024 09:00,88,28,6,558,0,0,0,1,11,10,14
BZN|EE,15.01.2024 10:00 - 15.01.2024 11:00 (UTC),15.01.2024 10:00,90,28,6,638,0,1,0,1,12,11,15
BZN|EE,15.01.2024 11:00 - 15.01.2024 12:00 (UTC),15.01.2024 11:00,91,28,6,624,0,1,0,1,10,11,16
BZN|EE,15.01.2024 12:00 - 15.01.2024 13:00 (UTC),15.01.2024 12:00,92,28,6,642,0,1,0,1,5,11,30
BZN|EE,15.01.2024 13:00 - 15.01.2024 14:00 (UTC),15.01.2024 13:00,90,29,6,598,0,1,0,1,1,12,50
BZN|EE,15.01.2024 14:00 - 15.01.2024 15:00 (UTC),15.01.2024 14:00,86,27,6,574,0,1,0,1,0,13,62
BZN|EE,15.01.2024 15:00 - 15.01.2024 16:00 (UTC),15.01.2024 15:00,87,29,6,601,0,1,0,1,0,14,57
BZN|EE,15.01.2024 16:00 - 15.01.2024 17:00 (UTC),15.01.2024 16:00,87,29,6,611,0,1,0,1,0,14,91
BZN|EE,15.01.2024 17:00 - 15.01.2024 18:00 (UTC),15.01.2024 17:00,89,28,6,654,0,1,0,1,0,14,116
BZN|EE,15.01.2024 18:00 - 15.01.2024 19:00 (UTC),15.01.2024 18:00,87,27,6,616,0,1,0,1,0,14,133
BZN|EE,15.01.2024 19:00 - 15.01.2024 20:00 (UTC),15.01.2024 19:00,86,27,6,593,0,1,0,1,0,14,154
BZN|EE,15.01.2024 20:00 - 15.01.2024 21:00 (UTC),15.01.2024 20:00,86,27,6,564,0,1,0,1,0,14,173
BZN|EE,15.01.2024 21:00 - 15.01.2024 22:00 (UTC),15.01.2024 21:00,86,27,6,533,0,1,0,1,0,13,189
BZN|EE,15.01.2024 22:00 - 15.01.2024 23:00 (UTC),15.01.2024 22:00,85,28,6,506,0,1,0,1,0,12,199
BZN|EE,15.01.2024 23:00 - 16.01.2024 00:00 (UTC),15.01.2024 23:00,89,27,6,565,0,1,0,1,0,13,204
BZN|EE,16.01.2024 00:00 - 16.01.2024 01:00 (UTC),16.01.2024 00:00,86,27,6,573,0,1,0,1,0,13,205
BZN|EE,16.01.2024 01:00 - 16.01.2024 02:00 (UTC),16.01.2024 01:00,89,27,6,636,0,0,0,1,1,12,214
BZN|EE,16.01.2024 02:00 - 16.01.2024 03:00 (UTC),16.01.2024 02:00,88,27,6,578,0,0,0,1,0,12,235
BZN|EE,16.01.2024 03:00 - 16.01.2024 04:00 (UTC),16.01.2024 03:00,88,27,6,558,0,0,0,1,0,11,244
BZN|EE,16.01.2024 04:00 - 16.01.2024 05:00 (UTC),16.01.2024 04:00,93,26,6,629,0,0,0,1,0,12,261
BZN|EE,16.01.2024 05:00 - 16.01.2024 06:00 (UTC),16.01.2024 05:00,97,26,6,772,0,0,0,1,0,13,267
BZN|EE,16.01.2024 06:00 - 16.01.2024 07:00 (UTC),16.01.2024 06:00,96,26,8,834,0,0,0,1,0,13,264
BZN|EE,16.01.2024 07:00 - 16.01.2024 08:00 (UTC),16.01.2024 07:00,93,27,8,851,0,0,0,1,2,9,237
BZN|EE,16.01.2024 08:00 - 16.01.2024 09:00 (UTC),16.01.2024 08:00,91,29,8,849,0,0,0,1,6,12,211
BZN|EE,16.01.2024 09:00 - 16.01.2024 10:00 (UTC),16.01.2024 09:00,91,28,8,848,0,0,0,1,9,16,213
BZN|EE,16.01.2024 10:00 - 16.01.2024 11:00 (UTC),16.01.2024 10:00,91,29,8,831,0,1,0,1,11,17,234
BZN|EE,16.01.2024 11:00 - 16.01.2024 12:00 (UTC),16.01.2024 11:00,92,30,8,831,0,1,0,1,11,17,238
BZN|EE,16.01.2024 12:00 - 16.01.2024 13:00 (UTC),16.01.2024 12:00,92,30,6,826,0,1,0,1,8,16,226
BZN|EE,16.01.2024 13:00 - 16.01.2024 14:00 (UTC),16.01.2024 13:00,92,30,6,834,0,1,0,1,3,15,200
BZN|EE,16.01.2024 14:00 - 16.01.2024 15:00 (UTC),16.01.2024 14:00,90,28,6,829,0,1,0,1,1,16,180
BZN|EE,16.01.2024 15:00 - 16.01.2024 16:00 (UTC),16.01.2024 15:00,93,28,7,847,0,1,0,1,1,15,175
BZN|EE,16.01.2024 16:00 - 16.01.2024 17:00 (UTC),16.01.2024 16:00,93,28,7,838,0,1,0,1,0,14,161
BZN|EE,16.01.2024 17:00 - 16.01.2024 18:00 (UTC),16.01.2024 17:00,95,28,7,840,0,1,0,1,0,14,131
BZN|EE,16.01.2024 18:00 - 16.01.2024 19:00 (UTC),16.01.2024 18:00,96,27,6,837,0,1,0,1,0,14,124
BZN|EE,16.01.2024 19:00 - 16.01.2024 20:00 (UTC),16.01.2024 19:00,95,28,6,842,0,1,0,1,0,15,112
BZN|EE,16.01.2024 20:00 - 16.01.2024 21:00 (UTC),16.01.2024 20:00,93,28,6,773,0,1,0,1,0,16,96
BZN|EE,16.01.2024 21:00 - 16.01.2024 22:00 (UTC),16.01.2024 21:00,91,28,6,670,0,1,0,1,0,16,112
BZN|EE,16.01.2024 22:00 - 16.01.2024 23:00 (UTC),16.01.2024 22:00,88,27,6,583,0,1,0,1,0,16,116
BZN|EE,16.01.2024 23:00 - 17.01.2024 00:00 (UTC),16.01.2024 23:00,83,26,6,524,0,0,0,1,0,15,130
BZN|EE,17.01.2024 00:00 - 17.01.2024 01:00 (UTC),17.01.2024 00:00,82,25,6,518,0,0,0,1,0,15,164
BZN|EE,17.01.2024 01:00 - 17.01.2024 02:00 (UTC),17.01.2024 01:00,82,24,6,513,0,0,0,1,0,15,183
BZN|EE,17.01.2024 02:00 - 17.01.2024 03:00 (UTC),17.01.2024 02:00,85,24,6,512,0,0,0,1,0,16,174
BZN|EE,17.01.2024 03:00 - 17.01.2024 04:00 (UTC),17.01.2024 03:00,83,26,6,506,0,0,0,1,0,16,144
BZN|EE,17.01.2024 04:00 - 17.01.2024 05:00 (UTC),17.01.2024 04:00,84,31,6,510,0,0,0,1,0,16,152
BZN|EE,17.01.2024 05:00 - 17.01.2024 06:00 (UTC),17.01.2024 05:00,83,28,6,523,0,0,0,1,0,16,195
BZN|EE,17.01.2024 06:00 - 17.01.2024 07:00 (UTC),17.01.2024 06:00,83,27,6,511,0,0,0,1,1,16,204
BZN|EE,17.01.2024 07:00 - 17.01.2024 08:00 (UTC),17.01.2024 07:00,84,27,6,537,0,0,0,1,4,15,244
BZN|EE,17.01.2024 08:00 - 17.01.2024 09:00 (UTC),17.01.2024 08:00,85,28,6,549,0,0,0,1,17,15,286
BZN|EE,17.01.2024 09:00 - 17.01.2024 10:00 (UTC),17.01.2024 09:00,85,28,6,552,0,0,0,1,30,16,280
BZN|EE,17.01.2024 10:00 - 17.01.2024 11:00 (UTC),17.01.2024 10:00,89,27,5,575,0,0,0,1,36,16,276
BZN|EE,17.01.2024 11:00 - 17.01.2024 12:00 (UTC),17.01.2024 11:00,91,30,6,577,0,1,0,1,33,16,249
BZN|EE,17.01.2024 12:00 - 17.01.2024 13:00 (UTC),17.01.2024 12:00,89,29,4,553,0,1,0,1,19,16,232
BZN|EE,17.01.2024 13:00 - 17.01.2024 14:00 (UTC),17.01.2024 13:00,91,29,6,576,0,1,0,1,5,16,244
