"hour","day","solar","wind","load","cable","price","holiday","mon","tue","wed","thu","fri","sat","sun","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec"
2,53,0,7,947,1,124.98,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,53,0,6,986,1,131.17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,53,0,4,1106,1,152.73,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,53,2,2,1212,1,166.42,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,53,15,1,1320,1,173.13,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,53,40,6,1346,1,176.34,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,53,73,0,1360,1,164.55,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,53,91,0,1346,1,152.75,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10,53,91,0,1325,1,138.34,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,53,84,0,1335,1,142.38,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,53,65,0,1316,1,147.44,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13,53,37,0,1296,1,149.99,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14,53,12,0,1274,1,163.11,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15,53,2,0,1292,1,164.45,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16,53,0,1,1311,1,165.01,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17,53,0,1,1273,1,174.41,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,53,0,2,1239,1,131.93,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,53,0,6,1188,1,105.12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,53,0,10,1116,1,154.02,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,53,0,22,1041,1,105.14,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,53,0,35,1133,1,40.04,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,53,0,44,968,1,128.12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,54,0,56,951,1,106.8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,54,0,62,947,1,60,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,54,0,67,958,1,60.05,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,54,0,69,1008,1,106.86,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,54,0,72,1126,1,115.22,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,54,2,76,1240,1,135.63,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,54,11,86,1342,1,157.73,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,54,28,94,1380,1,173.81,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,54,45,102,1377,1,163.96,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,54,56,111,1361,1,139.9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10,54,57,120,1349,1,119.74,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,54,49,125,1354,1,115.21,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,54,34,128,1328,1,127.23,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13,54,18,134,1306,1,135.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14,54,6,135,1282,1,115.24,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15,54,2,142,1302,1,115.21,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16,54,0,148,1325,1,120.61,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17,54,0,149,1297,1,123.34,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,54,0,143,1266,1,111.79,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,54,0,137,1213,1,104.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,54,0,124,1142,1,103.62,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,54,0,111,1054,1,90,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,54,0,95,1038,1,73.31,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,54,0,79,1007,1,59.94,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,55,0,57,984,1,48.07,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,55,0,36,979,1,72.07,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,55,0,26,989,1,105.57,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,55,0,18,1033,1,111.93,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,55,0,10,1133,1,111.94,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,55,1,4,1254,1,149.32,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,55,5,2,1345,1,150,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,55,12,0,1376,1,129.85,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,55,21,0,1371,1,136.18,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,55,27,1,1329,1,134.96,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10,55,27,1,1299,1,149.99,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,55,24,5,1273,1,150,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,55,17,5,1234,1,150,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13,55,9,5,1202,1,144.05,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14,55,4,3,1180,1,116.35,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15,55,1,6,1199,1,149.99,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16,55,0,11,1223,1,150,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17,55,0,13,1191,1,135.93,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,55,0,21,1154,1,149.55,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,55,0,23,1091,1,113.82,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,55,0,29,1033,1,111.93,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,55,0,34,974,1,92.17,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,55,0,38,931,1,31.58,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,55,0,32,903,1,71.73,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,56,0,40,897,1,64.91,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,56,0,49,899,1,57.62,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2,56,0,59,907,1,56.06,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3,56,0,67,923,1,71.24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4,56,0,74,946,1,80.01,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5,56,1,79,976,1,66.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6,56,5,84,1010,1,72,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7,56,14,90,1051,1,78.77,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8,56,25,101,1062,1,75.75,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9,56,34,114,1050,1,63.08,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10,56,38,127,1048,1,101.81,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
11,56,35,141,1053,1,49.97,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12,56,27,154,1044,1,44.99,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13,56,16,164,1043,1,49.99,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
14,56,6,171,1051,1,63.05,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
15,56,1,180,1089,1,91.53,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16,56,0,196,1108,1,115.42,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
17,56,0,202,1091,1,109.72,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
18,56,0,199,1062,1,74.92,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
19,56,0,202,1019,1,54.64,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20,56,0,204,971,1,64.4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
21,56,0,206,928,1,70.11,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
22,56,0,187,901,1,50.03,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
23,56,0,196,896,1,83.26,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,57,0,195,887,1,61.52,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,57,0,188,887,1,50.64,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2,57,0,186,893,1,51.28,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3,57,0,190,915,1,74.4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4,57,0,181,952,1,48.85,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5,57,2,180,975,1,55.41,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6,57,10,178,1013,1,61.43,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7,57,27,180,1068,1,99.94,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8,57,47,176,1079,1,92.87,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9,57,62,172,1067,1,97.41,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
10,57,67,169,1062,1,93.16,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11,57,62,167,1055,1,84.44,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
12,57,49,160,1059,1,55.31,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
13,57,30,155,1057,1,54.59,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
14,57,12,152,1076,1,86.4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
15,57,2,144,1123,1,98.92,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
16,57,0,137,1146,1,129.9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
17,57,0,129,1139,1,153.7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
18,57,0,117,1109,1,153.14,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
19,57,0,102,1065,1,114.36,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20,57,0,86,1010,1,110.02,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
21,57,0,73,943,1,96.27,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
22,57,0,61,926,1,63.96,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
23,57,0,47,931,1,65.93,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,58,0,38,905,1,74.76,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,58,0,30,897,1,108.84,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,58,0,21,886,1,114.36,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,58,0,12,911,1,117.19,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,58,0,7,960,1,139.83,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,58,3,5,1025,1,164.23,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,58,25,3,1066,1,186.66,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,58,63,2,1100,1,182.38,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,58,106,3,1108,1,160.09,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,58,145,5,1095,1,148.27,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10,58,157,10,1088,1,132.61,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,58,151,17,1086,1,138.83,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,58,120,26,1077,1,135.48,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13,58,71,36,1075,1,131.47,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14,58,28,51,1072,1,132.17,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15,58,4,67,1097,1,153.45,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16,58,0,82,1126,1,170.69,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17,58,0,93,1098,1,185.45,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,58,0,101,1072,1,193.39,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,58,0,108,1034,1,134.11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,58,0,124,994,1,156.45,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,58,0,137,944,1,149.78,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,58,0,150,924,1,117.07,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,58,0,173,933,1,115.02,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,59,0,178,913,1,100.06,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,59,0,176,912,1,30,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,59,0,176,922,1,23.47,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,59,0,172,970,1,80.3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,59,0,174,1095,1,138.02,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,59,2,167,1216,1,158.57,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,59,17,161,1314,1,177.99,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,59,45,142,1338,1,181.57,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,59,75,134,1341,1,147.88,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,59,98,109,1325,1,119.88,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10,59,107,87,1301,1,115.07,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,59,106,88,1299,1,113.91,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,59,90,87,1266,1,116.33,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13,59,57,87,1243,1,116.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14,59,25,85,1218,1,130,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15,59,4,89,1232,1,150.71,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16,59,0,97,1245,1,168.97,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17,59,0,98,1212,1,144.7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,59,0,106,1176,1,189.13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,59,0,99,1129,1,115.08,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,59,0,116,1059,1,154.47,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,59,0,115,981,1,115.07,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,59,0,122,961,1,60.07,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,59,0,128,909,1,60.4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,60,0,123,893,1,44.45,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,60,0,125,891,1,60.49,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,60,0,120,879,1,80.08,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,60,0,111,921,1,120.62,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,60,0,101,1016,1,137.96,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,60,6,89,1128,1,163.45,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,60,48,78,1216,1,186.03,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,60,106,73,1240,1,186.03,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,60,158,74,1237,1,143,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,60,188,90,1229,1,117.88,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,60,185,110,1194,1,115.04,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11,60,170,127,1193,1,112.48,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12,60,131,146,1189,1,114.12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13,60,92,161,1187,1,115.14,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14,60,42,164,1188,1,120.64,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15,60,6,163,1207,1,132.21,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16,60,0,165,1231,1,137.05,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17,60,0,158,1188,1,183.69,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,60,0,151,1156,1,137.02,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,60,0,141,1119,1,157.32,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,60,0,131,1055,1,141.38,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21,60,0,127,986,1,138.64,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22,60,0,52,1104,1,111.87,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,60,0,50,913,1,106.02,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,61,0,64,906,1,103.49,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,61,0,79,906,1,103.48,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,61,0,89,895,1,106.03,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,61,0,103,936,1,126.89,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,61,0,128,1033,1,132.32,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,61,5,149,1130,1,161.03,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,61,42,174,1218,1,181.04,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,61,95,174,1220,1,177.62,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,61,155,174,1177,1,135.33,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,61,195,172,1134,1,103.48,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,61,214,176,1107,1,103.42,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11,61,207,190,1113,1,103.47,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12,61,170,202,1115,1,103.49,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13,61,116,210,1120,1,106.07,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14,61,53,213,1122,1,125.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15,61,7,212,1146,1,148.98,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16,61,0,214,1178,1,162.39,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17,61,0,214,1160,1,180.47,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,61,0,213,1122,1,130.99,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,61,0,210,1085,1,106.06,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,61,0,203,1016,1,103.41,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21,61,0,194,938,1,23.43,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22,61,0,203,1124,1,27.02,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,61,0,183,887,1,21.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,62,0,173,866,1,21.54,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,62,0,165,867,1,22,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,62,0,166,881,1,39.61,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,62,0,160,918,1,101.75,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,62,0,155,1022,1,101.77,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,62,5,139,1104,1,104.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,62,35,142,1171,1,182.54,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,62,82,142,1176,1,190.7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,62,128,142,1153,1,157.29,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,62,156,142,1125,1,127.98,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,62,170,138,1092,1,118.19,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11,62,159,126,1098,1,111.94,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12,62,133,106,1095,1,104.21,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13,62,90,88,1101,1,105.09,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14,62,44,76,1106,1,121.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15,62,6,77,1137,1,149.56,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16,62,0,91,1156,1,166.57,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17,62,0,117,1126,1,165,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,62,0,129,1084,1,101.76,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,62,0,134,1042,1,40.27,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,62,0,129,999,1,40.08,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21,62,0,113,930,1,33.34,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22,62,0,99,930,1,21.56,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,62,0,178,903,1,85.07,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,63,0,171,881,1,27.64,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,63,0,165,881,1,86.91,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,63,0,167,892,1,80.38,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3,63,0,165,906,1,25.56,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4,63,0,173,946,1,27.64,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5,63,2,179,993,1,29.7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6,63,11,196,1043,1,95.49,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
