MTU (UTC),DateTime,Generation - Solar [MW] Day Ahead/ BZN|EE,Generation - Solar [MW] Intraday / BZN|EE,Generation - Solar [MW] Current / BZN|EE,Generation - Wind Offshore [MW] Day Ahead/ BZN|EE,Generation - Wind Offshore [MW] Intraday / BZN|EE,Generation - Wind Offshore [MW] Current / BZN|EE,Generation - Wind Onshore [MW] Day Ahead/ BZN|EE,Generation - Wind Onshore [MW] Intraday / BZN|EE,Generation - Wind Onshore [MW] Current / BZN|EE
15.07.2024 06:00 - 15.07.2024 07:00,15.07.2024 06:00,251,n/e,n/e,n/e,n/e,n/e,15,n/e,n/e
15.07.2024 07:00 - 15.07.2024 08:00,15.07.2024 07:00,308,n/e,n/e,n/e,n/e,n/e,17,n/e,n/e
15.07.2024 08:00 - 15.07.2024 09:00,15.07.2024 08:00,339,n/e,n/e,n/e,n/e,n/e,19,n/e,n/e
15.07.2024 09:00 - 15.07.2024 10:00,15.07.2024 09:00,349,n/e,n/e,n/e,n/e,n/e,21,n/e,n/e
15.07.2024 10:00 - 15.07.2024 11:00,15.07.2024 10:00,349,n/e,n/e,n/e,n/e,n/e,21,n/e,n/e
15.07.2024 11:00 - 15.07.2024 12:00,15.07.2024 11:00,339,n/e,n/e,n/e,n/e,n/e,19,n/e,n/e
15.07.2024 12:00 - 15.07.2024 13:00,15.07.2024 12:00,315,n/e,n/e,n/e,n/e,n/e,17,n/e,n/e
15.07.2024 13:00 - 15.07.2024 14:00,15.07.2024 13:00,273,n/e,n/e,n/e,n/e,n/e,13,n/e,n/e
15.07.2024 14:00 - 15.07.2024 15:00,15.07.2024 14:00,220,n/e,n/e,n/e,n/e,n/e,9,n/e,n/e
15.07.2024 15:00 - 15.07.2024 16:00,15.07.2024 15:00,148,n/e,n/e,n/e,n/e,n/e,10,n/e,n/e
15.07.2024 16:00 - 15.07.2024 17:00,15.07.2024 16:00,77,n/e,n/e,n/e,n/e,n/e,4,n/e,n/e
15.07.2024 17:00 - 15.07.2024 18:00,15.07.2024 17:00,31,n/e,n/e,n/e,n/e,n/e,3,n/e,n/e
15.07.2024 18:00 - 15.07.2024 19:00,15.07.2024 18:00,8,n/e,n/e,n/e,n/e,n/e,4,n/e,n/e
15.07.2024 19:00 - 15.07.2024 20:00,15.07.2024 19:00,0,n/e,n/e,n/e,n/e,n/e,5,n/e,n/e
15.07.2024 20:00 - 15.07.2024 21:00,15.07.2024 20:00,0,n/e,n/e,n/e,n/e,n/e,9,n/e,n/e
15.07.2024 21:00 - 15.07.2024 22:00,15.07.2024 21:00,0,n/e,n/e,n/e,n/e,n/e,13,n/e,n/e
15.07.2024 22:00 - 15.07.2024 23:00,15.07.2024 22:00,0,n/e,n/e,n/e,n/e,n/e,13,n/e,n/e
15.07.2024 23:00 - 16.07.2024 00:00,15.07.2024 23:00,0,n/e,n/e,n/e,n/e,n/e,14,n/e,n/e
16.07.2024 00:00 - 16.07.2024 01:00,16.07.2024 00:00,0,n/e,n/e,n/e,n/e,n/e,17,n/e,n/e
16.07.2024 01:00 - 16.07.2024 02:00,16.07.2024 01:00,2,n/e,n/e,n/e,n/e,n/e,20,n/e,n/e
16.07.2024 02:00 - 16.07.2024 03:00,16.07.2024 02:00,11,n/e,n/e,n/e,n/e,n/e,18,n/e,n/e
16.07.2024 03:00 - 16.07.2024 04:00,16.07.2024 03:00,41,n/e,n/e,n/e,n/e,n/e,21,n/e,n/e
16.07.2024 04:00 - 16.07.2024 05:00,16.07.2024 04:00,93,n/e,n/e,n/e,n/e,n/e,12,n/e,n/e
16.07.2024 05:00 - 16.07.2024 06:00,16.07.2024 05:00,171,n/e,n/e,n/e,n/e,n/e,5,n/e,n/e
16.07.2024 06:00 - 16.07.2024 07:00,16.07.2024 06:00,253,n/e,n/e,n/e,n/e,n/e,3,n/e,n/e
16.07.2024 07:00 - 16.07.2024 08:00,16.07.2024 07:00,314,n/e,n/e,n/e,n/e,n/e,3,n/e,n/e
16.07.2024 08:00 - 16.07.2024 09:00,16.07.2024 08:00,346,n/e,n/e,n/e,n/e,n/e,4,n/e,n/e
16.07.2024 09:00 - 16.07.2024 10:00,16.07.2024 09:00,356,n/e,n/e,n/e,n/e,n/e,5,n/e,n/e
16.07.2024 10:00 - 16.07.2024 11:00,16.07.2024 10:00,357,n/e,n/e,n/e,n/e,n/e,11,n/e,n/e
16.07.2024 11:00 - 16.07.2024 12:00,16.07.2024 11:00,346,n/e,n/e,n/e,n/e,n/e,13,n/e,n/e
16.07.2024 12:00 - 16.07.2024 13:00,16.07.2024 12:00,323,n/e,n/e,n/e,n/e,n/e,11,n/e,n/e
16.07.2024 13:00 - 16.07.2024 14:00,16.07.2024 13:00,285,n/e,n/e,n/e,n/e,n/e,7,n/e,n/e
16.07.2024 14:00 - 16.07.2024 15:00,16.07.2024 14:00,229,n/e,n/e,n/e,n/e,n/e,7,n/e,n/e
16.07.2024 15:00 - 16.07.2024 16:00,16.07.2024 15:00,154,n/e,n/e,n/e,n/e,n/e,6,n/e,n/e
16.07.2024 16:00 - 16.07.2024 17:00,16.07.2024 16:00,82,n/e,n/e,n/e,n/e,n/e,7,n/e,n/e
16.07.2024 17:00 - 16.07.2024 18:00,16.07.2024 17:00,35,n/e,n/e,n/e,n/e,n/e,10,n/e,n/e
16.07.2024 18:00 - 16.07.2024 19:00,16.07.2024 18:00,9,n/e,n/e,n/e,n/e,n/e,18,n/e,n/e
16.07.2024 19:00 - 16.07.2024 20:00,16.07.2024 19:00,0,n/e,n/e,n/e,n/e,n/e,32,n/e,n/e
16.07.2024 20:00 - 16.07.2024 21:00,16.07.2024 20:00,0,n/e,n/e,n/e,n/e,n/e,51,n/e,n/e
16.07.2024 21:00 - 16.07.2024 22:00,16.07.2024 21:00,0,n/e,n/e,n/e,n/e,n/e,67,n/e,n/e
16.07.2024 22:00 - 16.07.2024 23:00,16.07.2024 22:00,0,n/e,n/e,n/e,n/e,n/e,104,n/e,n/e
16.07.2024 23:00 - 17.07.2024 00:00,16.07.2024 23:00,0,n/e,n/e,n/e,n/e,n/e,106,n/e,n/e
17.07.2024 00:00 - 17.07.2024 01:00,17.07.2024 00:00,0,n/e,n/e,n/e,n/e,n/e,100,n/e,n/e
17.07.2024 01:00 - 17.07.2024 02:00,17.07.2024 01:00,0,n/e,n/e,n/e,n/e,n/e,102,n/e,n/e
17.07.2024 02:00 - 17.07.2024 03:00,17.07.2024 02:00,8,n/e,n/e,n/e,n/e,n/e,94,n/e,n/e
17.07.2024 03:00 - 17.07.2024 04:00,17.07.2024 03:00,29,n/e,n/e,n/e,n/e,n/e,86,n/e,n/e
17.07.2024 04:00 - 17.07.2024 05:00,17.07.2024 04:00,60,n/e,n/e,n/e,n/e,n/e,78,n/e,n/e
17.07.2024 05:00 - 17.07.2024 06:00,17.07.2024 05:00,99,n/e,n/e,n/e,n/e,n/e,64,n/e,n/e
17.07.2024 06:00 - 17.07.2024 07:00,17.07.2024 06:00,130,n/e,n/e,n/e,n/e,n/e,52,n/e,n/e
17.07.2024 07:00 - 17.07.2024 08:00,17.07.2024 07:00,146,n/e,n/e,n/e,n/e,n/e,52,n/e,n/e
17.07.2024 08:00 - 17.07.2024 09:00,17.07.2024 08:00,157,n/e,n/e,n/e,n/e,n/e,55,n/e,n/e
17.07.2024 09:00 - 17.07.2024 10:00,17.07.2024 09:00,160,n/e,n/e,n/e,n/e,n/e,58,n/e,n/e
17.07.2024 10:00 - 17.07.2024 11:00,17.07.2024 10:00,168,n/e,n/e,n/e,n/e,n/e,55,n/e,n/e
17.07.2024 11:00 - 17.07.2024 12:00,17.07.2024 11:00,178,n/e,n/e,n/e,n/e,n/e,57,n/e,n/e
17.07.2024 12:00 - 17.07.2024 13:00,17.07.2024 12:00,177,n/e,n/e,n/e,n/e,n/e,54,n/e,n/e
17.07.2024 13:00 - 17.07.2024 14:00,17.07.2024 13:00,168,n/e,n/e,n/e,n/e,n/e,57,n/e,n/e
17.07.2024 14:00 - 17.07.2024 15:00,17.07.2024 14:00,144,n/e,n/e,n/e,n/e,n/e,59,n/e,n/e
17.07.2024 15:00 - 17.07.2024 16:00,17.07.2024 15:00,103,n/e,n/e,n/e,n/e,n/e,59,n/e,n/e
17.07.2024 16:00 - 17.07.2024 17:00,17.07.2024 16:00,56,n/e,n/e,n/e,n/e,n/e,55,n/e,n/e
17.07.2024 17:00 - 17.07.2024 18:00,17.07.2024 17:00,23,n/e,n/e,n/e,n/e,n/e,52,n/e,n/e
17.07.2024 18:00 - 17.07.2024 19:00,17.07.2024 18:00,5,n/e,n/e,n/e,n/e,n/e,53,n/e,n/e
17.07.2024 19:00 - 17.07.2024 20:00,17.07.2024 19:00,0,n/e,n/e,n/e,n/e,n/e,56,n/e,n/e
17.07.2024 20:00 - 17.07.2024 21:00,17.07.2024 20:00,0,n/e,n/e,n/e,n/e,n/e,60,n/e,n/e
17.07.2024 21:00 - 17.07.2024 22:00,17.07.2024 21:00,0,n/e,n/e,n/e,n/e,n/e,69,n/e,n/e
17.07.2024 22:00 - 17.07.2024 23:00,17.07.2024 22:00,0,n/e,n/e,n/e,n/e,n/e,65,n/e,n/e
17.07.2024 23:00 - 18.07.2024 00:00,17.07.2024 23:00,0,n/e,n/e,n/e,n/e,n/e,60,n/e,n/e
18.07.2024 00:00 - 18.07.2024 01:00,18.07.2024 00:00,0,n/e,n/e,n/e,n/e,n/e,59,n/e,n/e
18.07.2024 01:00 - 18.07.2024 02:00,18.07.2024 01:00,1,n/e,n/e,n/e,n/e,n/e,57,n/e,n/e
18.07.2024 02:00 - 18.07.2024 03:00,18.07.2024 02:00,10,n/e,n/e,n/e,n/e,n/e,55,n/e,n/e
18.07.2024 03:00 - 18.07.2024 04:00,18.07.2024 03:00,36,n/e,n/e,n/e,n/e,n/e,52,n/e,n/e
18.07.2024 04:00 - 18.07.2024 05:00,18.07.2024 04:00,81,n/e,n/e,n/e,n/e,n/e,51,n/e,n/e
18.07.2024 05:00 - 18.07.2024 06:00,18.07.2024 05:00,146,n/e,n/e,n/e,n/e,n/e,53,n/e,n/e
18.07.2024 06:00 - 18.07.2024 07:00,18.07.2024 06:00,213,n/e,n/e,n/e,n/e,n/e,54,n/e,n/e
18.07.2024 07:00 - 18.07.2024 08:00,18.07.2024 07:00,262,n/e,n/e,n/e,n/e,n/e,60,n/e,n/e
18.07.2024 08:00 - 18.07.2024 09:00,18.07.2024 08:00,294,n/e,n/e,n/e,n/e,n/e,68,n/e,n/e
18.07.2024 09:00 - 18.07.2024 10:00,18.07.2024 09:00,312,n/e,n/e,n/e,n/e,n/e,76,n/e,n/e
18.07.2024 10:00 - 18.07.2024 11:00,18.07.2024 10:00,315,n/e,n/e,n/e,n/e,n/e,80,n/e,n/e
18.07.2024 11:00 - 18.07.2024 12:00,18.07.2024 11:00,310,n/e,n/e,n/e,n/e,n/e,82,n/e,n/e
18.07.2024 12:00 - 18.07.2024 13:00,18.07.2024 12:00,293,n/e,n/e,n/e,n/e,n/e,82,n/e,n/e
18.07.2024 13:00 - 18.07.2024 14:00,18.07.2024 13:00,262,n/e,n/e,n/e,n/e,n/e,82,n/e,n/e
18.07.2024 14:00 - 18.07.2024 15:00,18.07.2024 14:00,211,n/e,n/e,n/e,n/e,n/e,81,n/e,n/e
18.07.2024 15:00 - 18.07.2024 16:00,18.07.2024 15:00,140,n/e,n/e,n/e,n/e,n/e,78,n/e,n/e
18.07.2024 16:00 - 18.07.2024 17:00,18.07.2024 16:00,73,n/e,n/e,n/e,n/e,n/e,74,n/e,n/e
18.07.2024 17:00 - 18.07.2024 18:00,18.07.2024 17:00,31,n/e,n/e,n/e,n/e,n/e,71,n/e,n/e
18.07.2024 18:00 - 18.07.2024 19:00,18.07.2024 18:00,6,n/e,n/e,n/e,n/e,n/e,73,n/e,n/e
18.07.2024 19:00 - 18.07.2024 20:00,18.07.2024 19:00,0,n/e,n/e,n/e,n/e,n/e,79,n/e,n/e
18.07.2024 20:00 - 18.07.2024 21:00,18.07.2024 20:00,0,n/e,n/e,n/e,n/e,n/e,86,n/e,n/e
18.07.2024 21:00 - 18.07.2024 22:00,18.07.2024 21:00,0,n/e,n/e,n/e,n/e,n/e,89,n/e,n/e
18.07.2024 22:00 - 18.07.2024 23:00,18.07.2024 22:00,0,n/e,n/e,n/e,n/e,n/e,81,n/e,n/e
18.07.2024 23:00 - 19.07.2024 00:00,18.07.2024 23:00,0,n/e,n/e,n/e,n/e,n/e,82,n/e,n/e
19.07.2024 00:00 - 19.07.2024 01:00,19.07.2024 00:00,0,n/e,n/e,n/e,n/e,n/e,85,n/e,n/e
19.07.2024 01:00 - 19.07.2024 02:00,19.07.2024 01:00,1,n/e,n/e,n/e,n/e,n/e,87,n/e,n/e
19.07.2024 02:00 - 19.07.2024 03:00,19.07.2024 02:00,8,n/e,n/e,n/e,n/e,n/e,97,n/e,n/e
19.07.2024 03:00 - 19.07.2024 04:00,19.07.2024 03:00,29,n/e,n/e,n/e,n/e,n/e,102,n/e,n/e
19.07.2024 04:00 - 19.07.2024 05:00,19.07.2024 04:00,66,n/e,n/e,n/e,n/e,n/e,105,n/e,n/e
19.07.2024 05:00 - 19.07.2024 06:00,19.07.2024 05:00,119,n/e,n/e,n/e,n/e,n/e,114,n/e,n/e
19.07.2024 06:00 - 19.07.2024 07:00,19.07.2024 06:00,176,n/e,n/e,n/e,n/e,n/e,121,n/e,n/e
19.07.2024 07:00 - 19.07.2024 08:00,19.07.2024 07:00,220,n/e,n/e,n/e,n/e,n/e,135,n/e,n/e
19.07.2024 08:00 - 19.07.2024 09:00,19.07.2024 08:00,249,n/e,n/e,n/e,n/e,n/e,135,n/e,n/e
19.07.2024 09:00 - 19.07.2024 10:00,19.07.2024 09:00,255,n/e,n/e,n/e,n/e,n/e,148,n/e,n/e
19.07.2024 10:00 - 19.07.2024 11:00,19.07.2024 10:00,260,n/e,n/e,n/e,n/e,n/e,156,n/e,n/e
19.07.2024 11:00 - 19.07.2024 12:00,19.07.2024 11:00,254,n/e,n/e,n/e,n/e,n/e,155,n/e,n/e
19.07.2024 12:00 - 19.07.2024 13:00,19.07.2024 12:00,243,n/e,n/e,n/e,n/e,n/e,158,n/e,n/e
19.07.2024 13:00 - 19.07.2024 14:00,19.07.2024 13:00,217,n/e,n/e,n/e,n/e,n/e,158,n/e,n/e
19.07.2024 14:00 - 19.07.2024 15:00,19.07.2024 14:00,168,n/e,n/e,n/e,n/e,n/e,155,n/e,n/e
19.07.2024 15:00 - 19.07.2024 16:00,19.07.2024 15:00,114,n/e,n/e,n/e,n/e,n/e,149,n/e,n/e
19.07.2024 16:00 - 19.07.2024 17:00,19.07.2024 16:00,59,n/e,n/e,n/e,n/e,n/e,139,n/e,n/e
19.07.2024 17:00 - 19.07.2024 18:00,19.07.2024 17:00,24,n/e,n/e,n/e,n/e,n/e,129,n/e,n/e
19.07.2024 18:00 - 19.07.2024 19:00,19.07.2024 18:00,6,n/e,n/e,n/e,n/e,n/e,107,n/e,n/e
19.07.2024 19:00 - 19.07.2024 20:00,19.07.2024 19:00,0,n/e,n/e,n/e,n/e,n/e,95,n/e,n/e
19.07.2024 20:00 - 19.07.2024 21:00,19.07.2024 20:00,0,n/e,n/e,n/e,n/e,n/e,88,n/e,n/e
19.07.2024 21:00 - 19.07.2024 22:00,19.07.2024 21:00,0,n/e,n/e,n/e,n/e,n/e,86,n/e,n/e
19.07.2024 22:00 - 19.07.2024 23:00,19.07.2024 22:00,0,n/e,n/e,n/e,n/e,n/e,81,n/e,n/e
19.07.2024 23:00 - 20.07.2024 00:00,19.07.2024 23:00,0,n/e,n/e,n/e,n/e,n/e,79,n/e,n/e
20.07.2024 00:00 - 20.07.2024 01:00,20.07.2024 00:00,0,n/e,n/e,n/e,n/e,n/e,80,n/e,n/e
20.07.2024 01:00 - 20.07.2024 02:00,20.07.2024 01:00,1,n/e,n/e,n/e,n/e,n/e,78,n/e,n/e
20.07.2024 02:00 - 20.07.2024 03:00,20.07.2024 02:00,7,n/e,n/e,n/e,n/e,n/e,74,n/e,n/e
20.07.2024 03:00 - 20.07.2024 04:00,20.07.2024 03:00,28,n/e,n/e,n/e,n/e,n/e,66,n/e,n/e
20.07.2024 04:00 - 20.07.2024 05:00,20.07.2024 04:00,67,n/e,n/e,n/e,n/e,n/e,57,n/e,n/e
20.07.2024 05:00 - 20.07.2024 06:00,20.07.2024 05:00,120,n/e,n/e,n/e,n/e,n/e,50,n/e,n/e
20.07.2024 06:00 - 20.07.2024 07:00,20.07.2024 06:00,178,n/e,n/e,n/e,n/e,n/e,45,n/e,n/e
20.07.2024 07:00 - 20.07.2024 08:00,20.07.2024 07:00,231,n/e,n/e,n/e,n/e,n/e,46,n/e,n/e
20.07.2024 08:00 - 20.07.2024 09:00,20.07.2024 08:00,264,n/e,n/e,n/e,n/e,n/e,47,n/e,n/e
20.07.2024 09:00 - 20.07.2024 10:00,20.07.2024 09:00,282,n/e,n/e,n/e,n/e,n/e,46,n/e,n/e
20.07.2024 10:00 - 20.07.2024 11:00,20.07.2024 10:00,285,n/e,n/e,n/e,n/e,n/e,43,n/e,n/e
20.07.2024 11:00 - 20.07.2024 12:00,20.07.2024 11:00,279,n/e,n/e,n/e,n/e,n/e,40,n/e,n/e
20.07.2024 12:00 - 20.07.2024 13:00,20.07.2024 12:00,260,n/e,n/e,n/e,n/e,n/e,37,n/e,n/e
20.07.2024 13:00 - 20.07.2024 14:00,20.07.2024 13:00,228,n/e,n/e,n/e,n/e,n/e,35,n/e,n/e
20.07.2024 14:00 - 20.07.2024 15:00,20.07.2024 14:00,180,n/e,n/e,n/e,n/e,n/e,33,n/e,n/e
20.07.2024 15:00 - 20.07.2024 16:00,20.07.2024 15:00,117,n/e,n/e,n/e,n/e,n/e,31,n/e,n/e
20.07.2024 16:00 - 20.07.2024 17:00,20.07.2024 16:00,65,n/e,n/e,n/e,n/e,n/e,28,n/e,n/e
20.07.2024 17:00 - 20.07.2024 18:00,20.07.2024 17:00,29,n/e,n/e,n/e,n/e,n/e,23,n/e,n/e
20.07.2024 18:00 - 20.07.2024 19:00,20.07.2024 18:00,6,n/e,n/e,n/e,n/e,n/e,22,n/e,n/e
20.07.2024 19:00 - 20.07.2024 20:00,20.07.2024 19:00,0,n/e,n/e,n/e,n/e,n/e,19,n/e,n/e
20.07.2024 20:00 - 20.07.2024 21:00,20.07.2024 20:00,0,n/e,n/e,n/e,n/e,n/e,18,n/e,n/e
20.07.2024 21:00 - 20.07.2024 22:00,20.07.2024 21:00,0,n/e,n/e,n/e,n/e,n/e,17,n/e,n/e
20.07.2024 22:00 - 20.07.2024 23:00,20.07.2024 22:00,0,n/e,n/e,n/e,n/e,n/e,11,n/e,n/e
20.07.2024 23:00 - 21.07.2024 00:00,20.07.2024 23:00,0,n/e,n/e,n/e,n/e,n/e,11,n/e,n/e
21.07.2024 00:00 - 21.07.2024 01:00,21.07.2024 00:00,0,n/e,n/e,n/e,n/e,n/e,15,n/e,n/e
21.07.2024 01:00 - 21.07.2024 02:00,21.07.2024 01:00,1,n/e,n/e,n/e,n/e,n/e,14,n/e,n/e
21.07.2024 02:00 - 21.07.2024 03:00,21.07.2024 02:00,8,n/e,n/e,n/e,n/e,n/e,10,n/e,n/e
21.07.2024 03:00 - 21.07.2024 04:00,21.07.2024 03:00,33,n/e,n/e,n/e,n/e,n/e,10,n/e,n/e
21.07.2024 04:00 - 21.07.2024 05:00,21.07.2024 04:00,74,n/e,n/e,n/e,n/e,n/e,9,n/e,n/e
21.07.2024 05:00 - 21.07.2024 06:00,21.07.2024 05:00,134,n/e,n/e,n/e,n/e,n/e,9,n/e,n/e
21.07.2024 06:00 - 21.07.2024 07:00,21.07.2024 06:00,199,n/e,n/e,n/e,n/e,n/e,12,n/e,n/e
21.07.2024 07:00 - 21.07.2024 08:00,21.07.2024 07:00,239,n/e,n/e,n/e,n/e,n/e,15,n/e,n/e
21.07.2024 08:00 - 21.07.2024 09:00,21.07.2024 08:00,264,n/e,n/e,n/e,n/e,n/e,28,n/e,n/e
21.07.2024 09:00 - 21.07.2024 10:00,21.07.2024 09:00,273,n/e,n/e,n/e,n/e,n/e,27,n/e,n/e
21.07.2024 10:00 - 21.07.2024 11:00,21.07.2024 10:00,279,n/e,n/e,n/e,n/e,n/e,21,n/e,n/e
21.07.2024 11:00 - 21.07.2024 12:00,21.07.2024 11:00,275,n/e,n/e,n/e,n/e,n/e,22,n/e,n/e
21.07.2024 12:00 - 21.07.2024 13:00,21.07.2024 12:00,259,n/e,n/e,n/e,n/e,n/e,24,n/e,n/e
21.07.2024 13:00 - 21.07.2024 14:00,21.07.2024 13:00,230,n/e,n/e,n/e,n/e,n/e,24,n/e,n/e
21.07.2024 14:00 - 21.07.2024 15:00,21.07.2024 14:00,182,n/e,n/e,n/e,n/e,n/e,24,n/e,n/e
21.07.2024 15:00 - 21.07.2024 16:00,21.07.2024 15:00,120,n/e,n/e,n/e,n/e,n/e,32,n/e,n/e
21.07.2024 16:00 - 21.07.2024 17:00,21.07.2024 16:00,63,n/e,n/e,n/e,n/e,n/e,30,n/e,n/e
21.07.2024 17:00 - 21.07.2024 18:00,21.07.2024 17:00,27,n/e,n/e,n/e,n/e,n/e,24,n/e,n/e
21.07.2024 18:00 - 21.07.2024 19:00,21.07.2024 18:00,5,n/e,n/e,n/e,n/e,n/e,21,n/e,n/e
21.07.2024 19:00 - 21.07.2024 20:00,21.07.2024 19:00,0,n/e,n/e,n/e,n/e,n/e,23,n/e,n/e
21.07.2024 20:00 - 21.07.2024 21:00,21.07.2024 20:00,0,n/e,n/e,n/e,n/e,n/e,30,n/e,n/e
21.07.2024 21:00 - 21.07.2024 22:00,21.07.2024 21:00,0,n/e,n/e,n/e,n/e,n/e,29,n/e,n/e
21.07.2024 22:00 - 21.07.2024 23:00,21.07.2024 22:00,0,n/e,n/e,n/e,n/e,n/e,22,n/e,n/e
21.07.2024 23:00 - 22.07.2024 00:00,21.07.2024 23:00,0,n/e,n/e,n/e,n/e,n/e,23,n/e,n/e
22.07.2024 00:00 - 22.07.2024 01:00,22.07.2024 00:00,0,n/e,n/e,n/e,n/e,n/e,21,n/e,n/e
22.07.2024 01:00 - 22.07.2024 02:00,22.07.2024 01:00,1,n/e,n/e,n/e,n/e,n/e,20,n/e,n/e
22.07.2024 02:00 - 22.07.2024 03:00,22.07.2024 02:00,6,n/e,n/e,n/e,n/e,n/e,17,n/e,n/e
22.07.2024 03:00 - 22.07.2024 04:00,22.07.2024 03:00,29,n/e,n/e,n/e,n/e,n/e,12,n/e,n/e
22.07.2024 04:00 - 22.07.2024 05:00,22.07.2024 04:00,69,n/e,n/e,n/e,n/e,n/e,8,n/e,n/e
22.07.2024 05:00 - 22.07.2024 06:00,22.07.2024 05:00,134,n/e,n/e,n/e,n/e,n/e,5,n/e,n/e
22.07.2024 06:00 - 22.07.2024 07:00,22.07.2024 06:00,216,n/e,n/e,n/e,n/e,n/e,5,n/e,n/e
22.07.2024 07:00 - 22.07.2024 08:00,22.07.2024 07:00,264,n/e,n/e,n/e,n/e,n/e,6,n/e,n/e
22.07.2024 08:00 - 22.07.2024 09:00,22.07.2024 08:00,298,n/e,n/e,n/e,n/e,n/e,8,n/e,n/e
22.07.2024 09:00 - 22.07.2024 10:00,22.07.2024 09:00,313,n/e,n/e,n/e,n/e,n/e,16,n/e,n/e
22.07.2024 10:00 - 22.07.2024 11:00,22.07.2024 10:00,316,n/e,n/e,n/e,n/e,n/e,14,n/e,n/e
22.07.2024 11:00 - 22.07.2024 12:00,22.07.2024 11:00,312,n/e,n/e,n/e,n/e,n/e,22,n/e,n/e
22.07.2024 12:00 - 22.07.2024 13:00,22.07.2024 12:00,297,n/e,n/e,n/e,n/e,n/e,23,n/e,n/e
22.07.2024 13:00 - 22.07.2024 14:00,22.07.2024 13:00,266,n/e,n/e,n/e,n/e,n/e,24,n/e,n/e
22.07.2024 14:00 - 22.07.2024 15:00,22.07.2024 14:00,212,n/e,n/e,n/e,n/e,n/e,20,n/e,n/e
22.07.2024 15:00 - 22.07.2024 16:00,22.07.2024 15:00,137,n/e,n/e,n/e,n/e,n/e,19,n/e,n/e
22.07.2024 16:00 - 22.07.2024 17:00,22.07.2024 16:00,68,n/e,n/e,n/e,n/e,n/e,19,n/e,n/e
22.07.2024 17:00 - 22.07.2024 18:00,22.07.2024 17:00,26,n/e,n/e,n/e,n/e,n/e,21,n/e,n/e
22.07.2024 18:00 - 22.07.2024 19:00,22.07.2024 18:00,4,n/e,n/e,n/e,n/e,n/e,25,n/e,n/e
22.07.2024 19:00 - 22.07.2024 20:00,22.07.2024 19:00,0,n/e,n/e,n/e,n/e,n/e,32,n/e,n/e
22.07.2024 20:00 - 22.07.2024 21:00,22.07.2024 20:00,0,n/e,n/e,n/e,n/e,n/e,38,n/e,n/e
22.07.2024 21:00 - 22.07.2024 22:00,22.07.2024 21:00,0,n/e,n/e,n/e,n/e,n/e,44,n/e,n/e
22.07.2024 22:00 - 22.07.2024 23:00,22.07.2024 22:00,0,n/e,n/e,n/e,n/e,n/e,49,n/e,n/e
22.07.2024 23:00 - 23.07.2024 00:00,22.07.2024 23:00,0,n/e,n/e,n/e,n/e,n/e,49,n/e,n/e
23.07.2024 00:00 - 23.07.2024 01:00,23.07.2024 00:00,0,n/e,n/e,n/e,n/e,n/e,51,n/e,n/e
23.07.2024 01:00 - 23.07.2024 02:00,23.07.2024 01:00,1,n/e,n/e,n/e,n/e,n/e,51,n/e,n/e
23.07.2024 02:00 - 23.07.2024 03:00,23.07.2024 02:00,7,n/e,n/e,n/e,n/e,n/e,50,n/e,n/e
23.07.2024 03:00 - 23.07.2024 04:00,23.07.2024 03:00,32,n/e,n/e,n/e,n/e,n/e,44,n/e,n/e
23.07.2024 04:00 - 23.07.2024 05:00,23.07.2024 04:00,85,n/e,n/e,n/e,n/e,n/e,29,n/e,n/e
23.07.2024 05:00 - 23.07.2024 06:00,23.07.2024 05:00,167,n/e,n/e,n/e,n/e,n/e,16,n/e,n/e
23.07.2024 06:00 - 23.07.2024 07:00,23.07.2024 06:00,246,n/e,n/e,n/e,n/e,n/e,11,n/e,n/e
23.07.2024 07:00 - 23.07.2024 08:00,23.07.2024 07:00,299,n/e,n/e,n/e,n/e,n/e,13,n/e,n/e
23.07.2024 08:00 - 23.07.2024 09:00,23.07.2024 08:00,321,n/e,n/e,n/e,n/e,n/e,17,n/e,n/e
23.07.2024 09:00 - 23.07.2024 10:00,23.07.2024 09:00,325,n/e,n/e,n/e,n/e,n/e,21,n/e,n/e
23.07.2024 10:00 - 23.07.2024 11:00,23.07.2024 10:00,313,n/e,n/e,n/e,n/e,n/e,22,n/e,n/e
23.07.2024 11:00 - 23.07.2024 12:00,23.07.2024 11:00,291,n/e,n/e,n/e,n/e,n/e,22,n/e,n/e
23.07.2024 12:00 - 23.07.2024 13:00,23.07.2024 12:00,269,n/e,n/e,n/e,n/e,n/e,21,n/e,n/e
23.07.2024 13:00 - 23.07.2024 14:00,23.07.2024 13:00,232,n/e,n/e,n/e,n/e,n/e,20,n/e,n/e
23.07.2024 14:00 - 23.07.2024 15:00,23.07.2024 14:00,181,n/e,n/e,n/e,n/e,n/e,18,n/e,n/e
23.07.2024 15:00 - 23.07.2024 16:00,23.07.2024 15:00,113,n/e,n/e,n/e,n/e,n/e,17,n/e,n/e
23.07.2024 16:00 - 23.07.2024 17:00,23.07.2024 16:00,57,n/e,n/e,n/e,n/e,n/e,23,n/e,n/e
23.07.2024 17:00 - 23.07.2024 18:00,23.07.2024 17:00,23,n/e,n/e,n/e,n/e,n/e,28,n/e,n/e
23.07.2024 18:00 - 23.07.2024 19:00,23.07.2024 18:00,3,n/e,n/e,n/e,n/e,n/e,35,n/e,n/e
